"Timestamp","Actor","Behavior","Recipient","Location","Observer","Comment"
"9/1/2015 13:05:10","1","Chasing","2","NB2","WL",""
"9/1/2015 13:06:28","6","Fighting","2","NB5","WL",""
"9/1/2015 13:07:19","6","Fighting","12","NB5","WL",""
"9/1/2015 13:07:44","6","Fighting, Mounting","2","NB5","WL",""
"9/1/2015 13:08:11","6","Fighting, Chasing, Subordinate","3","NB5","WL",""
"9/1/2015 13:11:12","1","Fighting, Chasing","3","UL","WL",""
"9/1/2015 13:12:12","1","Chasing","2","LR","WL","2 jumpy"
"9/1/2015 13:13:19","2","Chasing","12","LL","WL","Both are very jumpy"
"9/1/2015 13:13:28","1","Induce-flee","12","UL","WL",""
"9/1/2015 13:14:36","1","Chasing","12","UR","WL",""
"9/1/2015 13:15:19","1","Fighting, Chasing","2","LR","WL",""
"9/1/2015 13:15:58","1","Chasing","2","LL","WL",""
"9/1/2015 13:16:51","1","Fighting, Chasing","12","UL","WL",""
"9/1/2015 13:17:22","1","Fighting, Chasing","2","LL","WL",""
"9/1/2015 13:18:07","1","Chasing","12","UR","WL",""
"9/1/2015 13:20:40","7","Fighting, Chasing","2","NB2","WL",""
"9/1/2015 13:24:33","1","Fighting, Chasing","2","LL","WL",""
"9/1/2015 13:25:16","1","Chasing","11","UR","WL",""
"9/1/2015 13:26:04","1","Fighting","11","NB5","WL",""
"9/1/2015 13:27:42","1","Fighting, Chasing","2","UL","WL",""
"9/1/2015 13:28:59","1","Chasing","2","LR","WL",""
"9/1/2015 13:29:57","1","Induce-flee","5","UL","WL",""
"9/1/2015 13:34:07","7","Fighting","9","NB4","WL",""
"9/1/2015 13:38:28","1","Fighting, Chasing","7","NB2","WL",""
"9/1/2015 13:42:19","4","Fighting, Mounting, Subordinate","10","NB2","WL",""
"9/1/2015 13:44:28","2","Fighting, Chasing","9","LR","WL",""
"9/1/2015 13:45:41","1","Fighting, Chasing","9","UL","WL",""
"9/1/2015 13:45:55","1","Fighting, Chasing","6","MR","WL",""
"9/1/2015 13:48:46","10","Fighting, Mounting","9","NB2","WL",""
"9/1/2015 13:50:25","1","Fighting, Chasing, Subordinate","9","UR","WL",""
"9/1/2015 13:53:05","4, 10","Fighting","4, 10","NB2","WL","10 attacked first"
"9/1/2015 13:53:27","1","Subordinate","5, 9","LL","WL",""
"9/1/2015 13:54:48","2, 6","Fighting","2, 6","UL","WL","check the canera?"
"9/1/2015 13:55:06","7","Fighting, Chasing","6","MR","WL",""
"9/1/2015 13:55:37","1","Fighting, Chasing","5","UL","WL",""
"9/1/2015 13:55:55","1","Fighting, Chasing","4","MR","WL",""
"9/1/2015 13:56:42","7","Fighting","2","UL","WL",""
"9/1/2015 13:57:25","7","Chasing","6","UL","WL",""
"9/1/2015 13:59:19","1","Chasing","2","LL","WL",""
"9/1/2015 13:59:42","1","Fighting","9","LR","WL",""
"9/1/2015 14:00:32","End","End","End","End","WL",""
"9/1/2015 15:27:53","Start","Start","Start","Start","CW",""
"9/1/2015 15:34:42","1","Fighting, Chasing","10","NB1, NB5","CW",""
"9/1/2015 15:40:29","1","Chasing","4","LL, LR","CW",""
"9/1/2015 15:40:37","1","Chasing","4","UL, UR","CW",""
"9/1/2015 15:41:28","1","Chasing","2","ML, LL, MR, LR","CW",""
"9/1/2015 15:41:53","1","Fighting","7","UR","CW",""
"9/1/2015 15:43:19","1","Fighting, Chasing","7","UL","CW",""
"9/1/2015 15:44:50","1","Chasing","2","LL, LR","CW",""
"9/1/2015 15:45:03","1","Fighting, Chasing","4","UR, MR","CW",""
"9/1/2015 15:47:42","4","Chasing","7","UL, UR","CW",""
"9/1/2015 15:48:04","1","Fighting, Chasing","5","LL, NB1, NB2","CW",""
"9/1/2015 15:49:26","4","Fighting","2","UL","CW",""
"9/1/2015 16:00:24","2","Chasing","8","LL, LR","CW",""
"9/1/2015 16:15:11","4","Fighting, Chasing","9","NB1, NB2, NB5","CW",""
"9/1/2015 16:17:16","4","Fighting, Chasing","2","LL","CW",""
"9/1/2015 16:17:38","4","Fighting","2","LL","CW",""
"9/1/2015 16:18:36","12","Fighting, Chasing","2","LL, LR","CW",""
"9/1/2015 16:21:09","9","Fighting, Chasing","12","UL, UR","CW",""
"9/1/2015 16:28:50","2","Chasing","9","MR, LR","CW",""
"9/1/2015 16:30:21","End","End","End","End","CW",""
"9/2/2015 12:55:17","Start","Start","Start","Start","WL",""
"9/2/2015 12:57:20","1","Induce-flee","2","LL","WL",""
"9/2/2015 12:57:46","1","Chasing","2","UR","WL",""
"9/2/2015 12:58:34","1","Chasing","2","LL","WL","Are they playing with each other -_-;;?"
"9/2/2015 13:03:53","1","Chasing","5","UR","WL",""
"9/2/2015 13:04:02","1","Fighting","7","NB2","WL",""
"9/2/2015 13:04:26","1","Chasing","5","LR","WL",""
"9/2/2015 13:04:49","1","Chasing","2","LL","WL",""
"9/2/2015 13:06:05","8","Chasing","3","UL","WL",""
"9/2/2015 13:06:17","1","Chasing","3","MR","WL",""
"9/2/2015 13:08:58","2","Fighting","8","LL","WL","8 fleed"
"9/2/2015 13:10:50","1","Fighting","3","NB4","WL",""
"9/2/2015 13:11:10","1","Chasing","2","LR","WL",""
"9/2/2015 13:13:16","2","Chasing","6","MR","WL",""
"9/2/2015 13:13:42","7","Chasing","6","UL","WL",""
"9/2/2015 13:14:05","1","Induce-flee","5","UL","WL",""
"9/2/2015 13:14:31","1","Fighting","6","UL","WL",""
"9/2/2015 13:15:07","7","Fighting","6","UL","WL",""
"9/2/2015 13:15:16","1","Induce-flee","6","MR","WL",""
"9/2/2015 13:16:28","7","Fighting, Chasing","2","UL","WL",""
"9/2/2015 13:16:39","1","Chasing","2","LR","WL",""
"9/2/2015 13:16:53","1","Fighting, Chasing","2","LL","WL",""
"9/2/2015 13:17:01","1","Induce-flee","5","MR","WL",""
"9/2/2015 13:17:45","8","Fighting, Chasing, Subordinate","7","UL","WL",""
"9/2/2015 13:18:06","1","Fighting, Chasing, Subordinate","8","UL","WL",""
"9/2/2015 13:18:27","1","Chasing","2","LR","WL",""
"9/2/2015 13:18:37","1","Induce-flee","6","LR","WL",""
"9/2/2015 13:18:56","1","Chasing","2","LL","WL",""
"9/2/2015 13:19:18","1","Induce-flee","6","UL","WL",""
"9/2/2015 13:19:36","1","Fighting, Chasing, Subordinate","8","UL","WL",""
"9/2/2015 13:20:44","1","Fighting, Chasing","2","LL","WL",""
"9/2/2015 13:21:13","1","Chasing","2","LR","WL",""
"9/2/2015 13:21:49","1","Fighting","8","NB2","WL",""
"9/2/2015 13:22:05","1","Chasing","2","LL","WL",""
"9/2/2015 13:23:56","1","Induce-flee","5","UR","WL",""
"9/2/2015 13:25:42","2","Fighting, Chasing","8","LL","WL","So,2 is being territorial with LL and LR. Anyway, 8 definitely fled from 2."
"9/2/2015 13:25:58","1","Induce-flee","6","ML","WL",""
"9/2/2015 13:26:46","2","Fighting","5","LR","WL","5 was trying to come up from the tube"
"9/2/2015 13:26:59","1","Fighting, Chasing","8","UL","WL",""
"9/2/2015 13:28:47","1","Chasing","2","LR","WL",""
"9/2/2015 13:30:25","8","Fighting, Chasing","5","UL","WL",""
"9/2/2015 13:30:41","1","Fighting, Chasing","8","UL","WL",""
"9/2/2015 13:31:46","1","Induce-flee","6","MR","WL",""
"9/2/2015 13:32:02","1","Chasing","2","LR","WL",""
"9/2/2015 13:33:28","1","Fighting, Chasing, Subordinate","8","UL","WL",""
"9/2/2015 13:35:55","2, 6","Fighting","2, 6","LR","WL","Intense fight"
"9/2/2015 13:36:08","1","Fighting, Chasing","2","LR","WL",""
"9/2/2015 13:38:32","1","Chasing","8","UL","WL",""
"9/2/2015 13:41:35","1","Fighting, Chasing","2","NB2","WL","2 was buildong nest"
"9/2/2015 13:44:42","1","Chasing","2","LL","WL",""
"9/2/2015 13:45:15","1","Chasing","8","UL","WL",""
"9/2/2015 13:45:45","1","Fighting, Chasing","8","UL","WL",""
"9/2/2015 13:47:08","1","Induce-flee","8","UL","WL",""
"9/2/2015 13:47:25","1","Fighting","8","UL","WL",""
"9/2/2015 13:47:33","1","Fighting, Chasing","11","UR","WL",""
"9/2/2015 13:47:41","1","Fighting, Chasing","8","UR","WL",""
"9/2/2015 13:48:31","1","Induce-flee","12","UL","WL","What a climber 12 is!"
"9/2/2015 13:50:46","12","Fighting","6","NB5","WL",""
"9/2/2015 13:50:54","End","End","End","End","WL",""
"9/3/2015 14:30:40","Start","Start","Start","Start","WL",""
"9/3/2015 14:33:09","2","Fighting, Chasing","10","LL","WL",""
"9/3/2015 14:33:31","1","Fighting, Chasing","10","NB2","WL",""
"9/3/2015 14:34:56","1","Chasing","2","LL","WL",""
"9/3/2015 14:38:18","1","Chasing","2","LL","WL",""
"9/3/2015 14:38:35","1","Chasing, Subordinate","6","MR","WL",""
"9/3/2015 14:41:02","1","Fighting, Chasing","2","LL","WL",""
"9/3/2015 14:42:52","1","Chasing","6","UL","WL",""
"9/3/2015 14:43:41","10","Induce-flee","6","UL","WL",""
"9/3/2015 14:44:20","4","Fighting, Chasing","9","NB4","WL",""
"9/3/2015 14:45:02","1","Fighting, Chasing","3","UR","WL",""
"9/3/2015 14:48:26","1","Fighting, Chasing","2","UL","WL",""
"9/3/2015 14:48:55","1","Chasing","2","LL","WL",""
"9/3/2015 14:50:23","10","Fighting, Chasing","6","UL","WL",""
"9/3/2015 14:52:41","4","Fighting, Chasing","2","NB5","WL",""
"9/3/2015 14:57:12","4","Fighting, Chasing, Subordinate","7","NB4","WL",""
"9/3/2015 14:57:26","2","Fighting, Chasing","5","MR","WL",""
"9/3/2015 14:57:36","1","Fighting, Chasing","2","MR","WL",""
"9/3/2015 14:58:44","1","Fighting, Chasing","9","MR","WL",""
"9/3/2015 14:59:25","8","Fighting, Subordinate","4","NB5","WL",""
"9/3/2015 15:03:51","1","Fighting","8","NB5","WL",""
"9/3/2015 15:10:28","11","Fighting, Chasing","10","UL","WL",""
"9/3/2015 15:10:46","1","Chasing, Subordinate","4","NB3","WL",""
"9/3/2015 15:13:59","1","Fighting, Chasing","8","UL","WL",""
"9/3/2015 15:16:05","1","Fighting, Chasing","8","MR","WL",""
"9/3/2015 15:16:32","1","Chasing","2","LR","WL",""
"9/3/2015 15:16:57","8","Fighting, Chasing","11","UL","WL",""
"9/3/2015 15:18:04","1","Fighting, Chasing","8","UL","WL",""
"9/3/2015 15:21:42","1","Fighting, Chasing","8","UL","WL",""
"9/3/2015 15:22:09","1","Fighting, Chasing","11","LL","WL",""
"9/3/2015 15:25:22","1","Fighting, Chasing","8","UR","WL",""
"9/3/2015 15:29:54","8","Fighting, Chasing","6","MR","WL",""
"9/3/2015 15:30:21","End","End","End","End","WL",""
"9/4/2015 20:31:04","Start","Start","Start","Start","BN",""
"9/4/2015 20:36:55","9","Subordinate","10","ML","BN",""
"9/4/2015 20:40:16","10","Fighting, Chasing","7","UL, UR","BN",""
"9/4/2015 20:40:34","10","Fighting","9","UL","BN",""
"9/4/2015 20:44:59","9","Fighting","10","UL","BN",""
"9/4/2015 20:46:21","9","Fighting","10","UL","BN",""
"9/4/2015 20:47:35","10","Fighting","7","UL","BN",""
"9/4/2015 20:48:02","9","Chasing","10","UL","BN",""
"9/4/2015 20:48:39","9","Chasing, Mounting","10","UL","BN",""
"9/4/2015 20:50:46","9","Fighting","10","UR","BN",""
"9/4/2015 20:56:27","10","Fighting","7","UL","BN",""
"9/4/2015 20:56:44","9, 10","Fighting","9, 10","UL","BN",""
"9/4/2015 20:56:57","10","Fighting","7","UL","BN",""
"9/4/2015 20:57:23","9","Mounting","10","UL","BN",""
"9/4/2015 20:57:33","9","Fighting","10","UL","BN",""
"9/4/2015 20:58:40","10","Fighting","7","UL","BN","Simultaneous "
"9/4/2015 20:58:55","9","Fighting","10","UL","BN","Simultaneous "
"9/4/2015 20:59:23","10","Chasing","7","NB4, NB5","BN",""
"9/4/2015 21:02:57","9","Subordinate","10","UL","BN",""
"9/4/2015 21:03:36","10","Chasing","7","UL","BN",""
"9/4/2015 21:04:59","9","Fighting","10","UL","BN",""
"9/4/2015 21:05:50","9","Fighting","10","UL","BN",""
"9/4/2015 21:14:10","9","Fighting","10","UL","BN",""
"9/4/2015 21:19:45","9","Fighting","10","UL","BN",""
"9/4/2015 21:30:54","End","End","End","End","BN",""
"9/5/2015 15:45:54","Start","Start","Start","Start","WL",""
"9/5/2015 15:51:24","4","Chasing","10","NB4","WL",""
"9/5/2015 15:52:08","4","Fighting","10","NB3","WL",""
"9/5/2015 15:53:21","4","Fighting, Chasing, Subordinate","9","NB4","WL",""
"9/5/2015 15:55:42","11","Fighting, Chasing","9","UL","WL",""
"9/5/2015 15:58:49","1","Fighting, Chasing","4","UR","WL",""
"9/5/2015 15:59:41","11","Fighting, Chasing","5","UL","WL",""
"9/5/2015 16:00:18","1","Fighting, Chasing","4","NB5","WL",""
"9/5/2015 16:07:19","1","Fighting, Chasing","6","UR","WL",""
"9/5/2015 16:09:22","1","Fighting, Chasing","11","UL","WL",""
"9/5/2015 16:09:29","1","Fighting","11","NB1","WL",""
"9/5/2015 16:15:23","1","Chasing","8","UR","WL",""
"9/5/2015 16:17:35","1","Fighting, Chasing","4","NB4","WL",""
"9/5/2015 16:19:18","1","Chasing","8","MR","WL",""
"9/5/2015 16:20:27","11","Fighting, Chasing, Subordinate","4","NB1","WL",""
"9/5/2015 16:20:37","1","Fighting, Chasing, Subordinate","4","LL","WL",""
"9/5/2015 16:22:44","3","Fighting, Chasing","5","NB1","WL",""
"9/5/2015 16:23:03","1","Chasing","2","LL","WL",""
"9/5/2015 16:23:25","1","Chasing","2","NB3","WL",""
"9/5/2015 16:25:16","8","Fighting, Chasing","7","NB5","WL",""
"9/5/2015 16:25:28","1","Chasing","2","LR","WL",""
"9/5/2015 16:26:50","1","Chasing","2","LL","WL",""
"9/5/2015 16:27:35","1","Fighting, Chasing","2","NB1","WL",""
"9/5/2015 16:30:46","11","Chasing, Subordinate","7","NB3","WL",""
"9/5/2015 16:33:36","1","Induce-flee","5","UR","WL",""
"9/5/2015 16:35:27","1","Fighting, Chasing","5","UL","WL",""
"9/5/2015 16:36:25","1","Fighting, Chasing","11","NB2","WL",""
"9/5/2015 16:38:38","1","Chasing","5","LL","WL",""
"9/5/2015 16:40:28","1","Subordinate","5","NB1","WL",""
"9/5/2015 16:44:11","End","End","End","End","WL",""
"9/6/2015 15:58:52","Start","Start","Start","Start","WL",""
"9/6/2015 16:06:33","1","Chasing","8","UL","WL",""
"9/6/2015 16:10:58","1","Chasing","11","UL","WL",""
"9/6/2015 16:15:24","1","Chasing","11","MR","WL",""
"9/6/2015 16:16:03","1","Fighting, Chasing","11","UL","WL",""
"9/6/2015 16:20:03","1","Chasing","11","NB1","WL",""
"9/6/2015 16:23:38","11","Chasing","9","ML","WL",""
"9/6/2015 16:24:14","11","Chasing","7","UL","WL",""
"9/6/2015 16:24:40","1","Fighting, Chasing","7","NB3","WL",""
"9/6/2015 16:25:25","1","Induce-flee","5","MR","WL",""
"9/6/2015 16:29:05","1","Fighting, Chasing","9","MR","WL",""
"9/6/2015 16:30:45","9","Subordinate","5","NB1","WL",""
"9/6/2015 16:33:30","1","Fighting, Chasing","9","NB2","WL",""
"9/6/2015 16:38:01","11","Fighting, Chasing, Mounting","3","UL","WL",""
"9/6/2015 16:38:43","11","Chasing","3","LL","WL","Attempted. To mount"
"9/6/2015 16:42:03","1","Fighting, Chasing","11","UL","WL",""
"9/6/2015 16:45:03","1","Fighting, Chasing, Subordinate","10","NB2","WL",""
"9/6/2015 16:48:55","12","Fighting, Chasing","9","UL","WL",""
"9/6/2015 16:49:42","9","Fighting","10","LL","WL","10 was in tube"
"9/6/2015 16:49:59","10","Fighting, Chasing","9","LL","WL","After 10 came out from the tube"
"9/6/2015 16:51:05","1","Chasing","12","UL","WL",""
"9/6/2015 16:51:35","1","Induce-flee","11","MR","WL","11 jumed"
"9/6/2015 16:53:49","1","Fighting, Chasing","3, 12","LL","WL",""
"9/6/2015 16:54:05","1","Fighting, Chasing","10","LR","XX",""
"9/6/2015 16:54:28","11","Fighting, Subordinate","3","NB1","WL",""
"9/6/2015 16:55:07","11","Fighting, Subordinate","9","NB1","WL",""
"9/6/2015 16:56:51","11","Subordinate","10","NB1","WL",""
"9/6/2015 16:58:00","1","Fighting, Chasing","11","NB1","WL",""
"9/6/2015 16:59:16","End","End","End","End","WL",""
"9/6/2015 18:01:09","Start","Start","Start","Start","BN",""
"9/6/2015 18:14:20","1","Fighting","11","LL","BN",""
"9/6/2015 18:22:36","1","Fighting","9","LR","BN",""
"9/6/2015 18:23:54","1","Fighting","7","MR, LR","BN",""
"9/6/2015 18:30:09","1","Fighting","7","UL","BN",""
"9/6/2015 18:30:43","1","Fighting","7","NB1","BN",""
"9/6/2015 18:32:05","1","Chasing","12","MR","BN",""
"9/6/2015 18:44:03","2","Fighting","3","NB5","BN",""
"9/6/2015 18:45:37","1","Fighting","6","NB5","BN",""
"9/6/2015 18:50:40","1","Fighting, Chasing","8","UL, ML","BN",""
"9/6/2015 18:51:04","1","Chasing","2","LL","BN",""
"9/6/2015 18:52:56","1","Induce-flee","8","UR","BN",""
"9/6/2015 18:53:06","1","Fighting","8","ML","BN",""
"9/6/2015 19:00:09","End","End","End","End","BN",""
"9/7/2015 13:29:14","Start","Start","Start","Start","BN",""
"9/7/2015 13:42:43","1","Fighting, Chasing","2","LL, LR","BN",""
"9/7/2015 13:44:54","1","Induce-flee","11","UL","BN",""
"9/7/2015 13:51:28","11","Fighting","9","ML","BN",""
"9/7/2015 13:53:25","1","Fighting","5","LR","BN",""
"9/7/2015 13:58:05","11","Fighting","5","UR","BN",""
"9/7/2015 13:58:18","1","Fighting","11","UR","BN",""
"9/7/2015 14:03:41","11","Fighting","9","UL","BN",""
"9/7/2015 14:24:48","1","Fighting","9","UL","BN",""
"9/7/2015 14:42:52","8","Fighting","6","UR","BN",""
"9/7/2015 14:43:11","8","Induce-flee","6","UR","BN",""
"9/7/2015 14:43:39","8","Fighting","6, 9","UL","BN",""
"9/7/2015 14:46:04","8","Fighting","9","ML","BN",""
"9/7/2015 14:46:31","8","Fighting","6","UR","BN",""
"9/7/2015 15:12:11","8","Fighting","4","NB4","BN",""
"9/7/2015 15:20:56","11","Chasing","5","MR","BN",""
"9/7/2015 15:23:27","12","Fighting","7","UL","BN",""
"9/7/2015 15:25:18","12","Induce-flee","11","MR","BN",""
"9/7/2015 15:25:47","12","Chasing","5","UL","BN",""
"9/7/2015 15:31:07","End","End","End","End","BN",""
"9/8/2015 12:09:10","Start","Start","Start","Start","CW",""
"9/8/2015 12:12:05","10","Fighting","6","UR","CW",""
"9/8/2015 12:13:43","1","Chasing","6","UR, MR","CW",""
"9/8/2015 12:14:19","1","Fighting","6","MR","CW",""
"9/8/2015 12:14:49","10","Fighting, Chasing","7","UL, UR","CW",""
"9/8/2015 12:15:57","1","Fighting, Chasing","7","MR, LR","CW",""
"9/8/2015 12:16:53","1","Induce-flee","6","MR","CW",""
"9/8/2015 12:18:01","1","Fighting, Chasing","10","UL","CW",""
"9/8/2015 12:19:40","10","Fighting, Chasing","6","UL","CW",""
"9/8/2015 12:20:30","10","Fighting, Chasing","7","UR, MR, LR, NB3","CW",""
"9/8/2015 12:25:33","1","Fighting, Chasing","6","UL, UR, MR","CW",""
"9/8/2015 12:26:06","10","Fighting, Chasing","7","UL, UR","CW",""
"9/8/2015 12:28:09","7","Fighting","4","UL","CW",""
"9/8/2015 12:28:36","10","Fighting, Chasing","7","UL","CW",""
"9/8/2015 12:30:00","1","Chasing","6","UR, MR","CW",""
"9/8/2015 12:31:59","7","Fighting, Chasing","6","UR, MR","CW",""
"9/8/2015 12:32:08","10","Fighting, Chasing","7","UR","CW",""
"9/8/2015 12:32:50","1","Fighting, Chasing","6","UR, MR","CW",""
"9/8/2015 12:33:10","10","Fighting, Chasing","6","UL, UR","CW",""
"9/8/2015 12:34:03","7","Chasing","6","ML, UR","CW",""
"9/8/2015 12:34:19","10","Fighting, Chasing","6","UL, ML, MR","CW",""
"9/8/2015 12:38:29","7","Fighting, Chasing","6","UR","CW",""
"9/8/2015 12:39:20","10","Fighting, Chasing","6","UL, UR","CW",""
"9/8/2015 12:39:50","6","Fighting, Chasing","5","UL","CW",""
"9/8/2015 12:40:13","10","Fighting, Chasing","5","UL, ML","CW",""
"9/8/2015 12:42:03","10","Fighting, Chasing","7","UR","CW",""
"9/8/2015 12:42:32","10","Fighting, Chasing","3","UL, ML","CW",""
"9/8/2015 12:42:56","10","Fighting, Chasing","6","UL, ML, MR","CW",""
"9/8/2015 12:44:31","4","Chasing","10","UL, ML","CW",""
"9/8/2015 12:45:02","4","Fighting, Chasing","10","UL, ML","CW","Separate event"
"9/8/2015 12:46:00","4","Fighting, Chasing","10","UL, ML","CW","Separate event"
"9/8/2015 12:46:18","10","Chasing","7","UL, UR","CW",""
"9/8/2015 12:46:46","1","Chasing","3","LR, NB3, NB4, NB5","CW",""
"9/8/2015 12:48:22","10","Fighting, Chasing","3","UL, ML, LL","CW",""
"9/8/2015 12:49:08","10","Fighting, Chasing","7","UL, UR","CW",""
"9/8/2015 12:50:08","10","Fighting, Chasing","7","UL, UR","CW",""
"9/8/2015 12:52:09","4","Chasing","10","UL, ML","CW",""
"9/8/2015 12:52:33","4","Chasing","5","UL, ML, LL, UR","CW",""
"9/8/2015 12:53:12","10","Chasing","6","UL, UR, MR","CW",""
"9/8/2015 12:55:02","1","Chasing","5","LL, NB1, NB2, NB5","CW",""
"9/8/2015 13:10:27","5","Chasing","12","NB1, NB5","CW",""
"9/8/2015 13:15:33","1","Fighting, Chasing","10","UL","CW",""
"9/8/2015 13:16:31","10","Fighting","3","UL","CW",""
"9/8/2015 13:17:12","1","Fighting, Chasing","3","MR, LR","CW",""
"9/8/2015 13:24:29","1","Fighting, Chasing","6","UR, MR","CW",""
"9/8/2015 13:26:22","11","Chasing","6","UR, MR","CW",""
"9/8/2015 13:27:45","11","Chasing","6","UR, MR","CW",""
"9/8/2015 13:30:07","1","Chasing","6","MR, LR","CW",""
"9/8/2015 13:30:29","1","Chasing","6","UR","CW",""
"9/8/2015 13:35:57","11","Chasing","6","UR, MR","CW",""
"9/8/2015 13:36:41","8","Fighting","6","NB5","CW",""
"9/8/2015 13:37:12","1","Chasing","11","UL, UR","CW",""
"9/8/2015 13:47:15","1","Chasing","10","UL, UR","CW",""
"9/8/2015 13:49:42","1","Chasing","12","UL, UR","CW",""
"9/8/2015 13:49:51","End","End","End","End","CW",""
"9/8/2015 14:51:45","Start","Start","Start","Start","MT",""
"9/8/2015 15:05:37","1","Chasing","2","LL, LR","MT",""
"9/8/2015 15:07:35","1","Fighting, Chasing","2","LL, LR","MT","Extended chase"
"9/8/2015 15:09:46","1","Fighting, Chasing","9","UL, ML, LL, NB1, NB2","MT",""
"9/8/2015 15:10:15","1","Chasing","5","LL, LR","MT",""
"9/8/2015 15:13:04","8","Fighting, Chasing","5","NB5","MT",""
"9/8/2015 15:19:01","1","Fighting, Chasing","3","UL, ML, LL, NB1, NB2, NB5","MT",""
"9/8/2015 15:22:34","1","Fighting, Chasing","7","LL, NB1, NB2, NB5","MT",""
"9/8/2015 15:30:45","8","Chasing","6","UL, UR, MR","MT",""
"9/8/2015 15:34:52","8","Fighting, Chasing","6","UR, MR","MT",""
"9/8/2015 15:42:10","8","Subordinate","6","UR","MT",""
"9/8/2015 15:42:26","8","Chasing","6","UR, MR","MT",""
"9/8/2015 15:45:46","8","Induce-flee","6","MR","MT",""
"9/8/2015 15:50:01","End","End","End","End","MT",""
"9/9/2015 12:09:26","Start","Start","Start","Start","WL",""
"9/9/2015 12:11:20","10","Fighting, Chasing","9","UL","WL",""
"9/9/2015 12:11:29","10","Chasing","5","UL","WL",""
"9/9/2015 12:13:24","10","Fighting, Chasing","9","UL","WL",""
"9/9/2015 12:16:01","1","Chasing","7","ML","WL",""
"9/9/2015 12:20:02","1","Chasing","9","MR","WL",""
"9/9/2015 12:21:47","10","Fighting, Chasing, Subordinate","7","UL","WL",""
"9/9/2015 12:22:01","10","Fighting, Chasing","5","UL","WL",""
"9/9/2015 12:24:17","1","Induce-flee","10","UL","WL",""
"9/9/2015 12:26:26","4, 10","Fighting","4, 10","UL","WL","Light fight"
"9/9/2015 12:26:53","1","Fighting, Chasing","4","UL","WL",""
"9/9/2015 12:27:01","1","Fighting, Chasing","4","UR","WL",""
"9/9/2015 12:28:12","4, 10","Fighting, Chasing","4, 10","UL","WL","Tie"
"9/9/2015 12:28:20","1","Chasing","4","ML","WL",""
"9/9/2015 12:29:22","10","Fighting, Chasing","9","UL","WL",""
"9/9/2015 12:29:51","4","Fighting, Chasing","5","UL","WL",""
"9/9/2015 12:29:59","10","Fighting, Chasing","5","UL","WL",""
"9/9/2015 12:35:41","1","Induce-flee","4","MR","WL",""
"9/9/2015 12:36:08","1","Subordinate","4","UR","WL",""
"9/9/2015 12:36:41","1","Chasing","7","ML","WL",""
"9/9/2015 12:37:35","4","Fighting, Chasing","10","UL","WL",""
"9/9/2015 12:38:27","4","Fighting","7","UL","WL",""
"9/9/2015 12:38:52","4","Fighting, Chasing","10","UL","WL",""
"9/9/2015 12:39:15","10","Fighting, Chasing, Subordinate","4","ML","WL","10 fled then suddenly fought back"
"9/9/2015 12:41:37","1","Induce-flee","7","LL","WL",""
"9/9/2015 12:42:39","10","Chasing","7","UL","WL",""
"9/9/2015 12:44:57","4","Fighting, Chasing","10","UL","WL",""
"9/9/2015 12:45:05","4","Fighting, Chasing","9","UL","WL",""
"9/9/2015 12:45:55","1","Fighting, Chasing","7","UL","WL",""
"9/9/2015 12:47:23","1","Fighting, Chasing","7","MR","WL",""
"9/9/2015 12:48:08","10","Fighting, Chasing","9","UL","WL",""
"9/9/2015 12:49:06","4","Fighting, Chasing","10","UL","WL","10 fought back bur 4 won"
"9/9/2015 12:49:17","4","Fighting, Chasing","10","UL","WL",""
"9/9/2015 12:50:35","4","Chasing","10","UL","WL",""
"9/9/2015 12:50:42","4","Fighting, Chasing","10","UL","WL",""
"9/9/2015 12:51:39","8","Fighting, Chasing","10","ML","WL",""
"9/9/2015 12:52:09","8","Chasing","5","UL","WL",""
"9/9/2015 12:54:44","11","Chasing","5","NB5","WL",""
"9/9/2015 12:55:16","8","Fighting, Chasing","9","ML","WL",""
"9/9/2015 12:55:24","8","Chasing","6","MR","WL",""
"9/9/2015 12:58:47","1","Fighting","8","NB5","WL",""
"9/9/2015 12:58:56","1","Fighting, Chasing","10","NB5","WL",""
"9/9/2015 13:00:51","8","Chasing","6","MR","WL",""
"9/9/2015 13:03:03","1","Chasing","6, 8","UL","WL",""
"9/9/2015 13:08:01","1","Fighting, Chasing","6","UL","WL",""
"9/9/2015 13:08:29","1","Chasing","11","ML","WL",""
"9/9/2015 13:09:19","1","Induce-flee","3","NB2","WL",""
"9/9/2015 13:09:27","1","Fighting, Chasing","11","NB2","WL",""
"9/9/2015 13:12:07","1","Fighting, Chasing","11","NB1","WL",""
"9/9/2015 13:13:57","3","Induce-flee","6","UL","WL",""
"9/9/2015 13:15:08","1","Chasing","11","UL","WL",""
"9/9/2015 13:17:03","1","Chasing","6","ML","WL",""
"9/9/2015 13:17:36","1","Chasing, Subordinate","6","UR","WL",""
"9/9/2015 13:18:52","1","Chasing","11","LL","WL",""
"9/9/2015 13:22:35","10","Chasing","6","UR","WL",""
"9/9/2015 13:23:09","10","Fighting","3","ML","WL",""
"9/9/2015 13:24:25","10","Chasing","6","UL","WL",""
"9/9/2015 13:26:41","10","Chasing","6","UL","WL",""
"9/9/2015 13:28:49","8","Fighting","3","NB5","WL",""
"9/9/2015 13:30:23","10","Chasing","6","UL","WL",""
