"Timestamp","Actor","Behavior","Recipient","Location","Observer","Comment"
"9/2/2015 12:29:03","12","Fighting, Chasing","10","UL","WL",""
"9/2/2015 12:36:21","5","Fighting, Chasing","6","LL","WL",""
"9/2/2015 12:37:07","11","Chasing","1","MR","WL",""
"9/2/2015 12:37:37","11","Fighting, Chasing","1","ML","WL",""
"9/2/2015 12:37:57","9, 11","Fighting","9, 11","UL","WL",""
"9/2/2015 12:38:11","5","Fighting, Chasing","7","LL","WL",""
"9/2/2015 12:38:29","3","Fighting, Chasing","6","MR","WL",""
"9/2/2015 12:38:41","3","Fighting, Chasing","4","MR","WL",""
"9/2/2015 12:39:14","12","Chasing","4, 9","LL","WL",""
"9/2/2015 12:40:18","3","Fighting, Chasing","5","ML","WL",""
"9/2/2015 12:40:34","12","Fighting, Chasing","3","MR","WL",""
"9/2/2015 12:40:56","12","Fighting, Chasing","3","UR","WL",""
"9/2/2015 12:41:14","12","Fighting, Chasing","3","ML","WL","persistent"
"9/2/2015 12:41:30","3","Induce-flee","5","LL","WL",""
"9/2/2015 12:41:57","5","Fighting, Chasing","9","NB4","WL",""
"9/2/2015 12:45:02","7","Fighting, Chasing","8","MR","WL",""
"9/2/2015 12:45:57","12","Fighting, Chasing","10","ML","WL",""
"9/2/2015 12:46:25","3","Fighting, Chasing","7","LL","WL",""
"9/2/2015 12:47:56","3","Chasing","5","LL","WL",""
"9/2/2015 12:48:36","12","Fighting, Chasing","3","LL","WL",""
"9/2/2015 12:51:21","10","Chasing","11","UR","WL",""
"9/2/2015 12:52:11","12","Fighting, Chasing","10","MR","WL",""
"9/2/2015 12:52:47","12","Chasing","5","ML","WL",""
"9/2/2015 12:54:19","10","Chasing","2","UR","WL",""
"9/2/2015 12:54:28","10","Chasing","4","UL","WL",""
"9/2/2015 12:55:01","End","End","End","End","WL",""
"9/3/2015 14:00:20","Start","Start","Start","Start","BN",""
"9/3/2015 14:01:46","12","Fighting","5","NB5","BN",""
"9/3/2015 14:14:42","5","Fighting","6","NB5","BN",""
"9/3/2015 14:17:30","12","Fighting","3","UL","BN",""
"9/3/2015 14:23:41","3","Fighting","7","LL","BN",""
"9/3/2015 14:29:48","9","Chasing","8","LL","BN",""
"9/3/2015 14:36:03","7","Subordinate","6","LL","BN",""
"9/3/2015 14:36:33","7","Fighting","6","LL","BN",""
"9/3/2015 14:43:32","9","Chasing","8","UL","BN",""
"9/3/2015 14:45:40","12","Fighting","10","UL","BN",""
"9/3/2015 14:46:43","12","Fighting, Chasing, Subordinate","9","MR","BN",""
"9/3/2015 14:49:41","12","Fighting","5","NB5","BN",""
"9/3/2015 14:53:47","12","Subordinate","9","LR","BN",""
"9/3/2015 15:00:17","End","End","End","End","BN",""
"9/4/2015 17:30:26","Start","Start","Start","Start","WL",""
"9/4/2015 17:34:30","12","Fighting, Chasing, Subordinate","3","LL","WL",""
"9/4/2015 17:34:55","12","Fighting, Chasing","10","ML","WL",""
"9/4/2015 17:35:13","12","Fighting, Chasing","10","UL","WL",""
"9/4/2015 17:35:29","12","Fighting, Chasing","10","ML","WL",""
"9/4/2015 17:36:32","2","Chasing","4","UL","WL",""
"9/4/2015 17:41:42","7","Fighting, Chasing, Subordinate","4","LL","WL",""
"9/4/2015 17:42:31","7","Chasing","6","LL","WL",""
"9/4/2015 17:44:05","7","Fighting, Chasing","6","LL","WL",""
"9/4/2015 17:48:02","7","Fighting, Chasing, Subordinate","11","LL","WL",""
"9/4/2015 17:49:11","7","Fighting","8","ML","WL","persistent"
"9/4/2015 17:50:30","7","Fighting","6","ML","WL",""
"9/4/2015 17:53:42","7","Chasing","4","UL","WL",""
"9/4/2015 17:53:51","7","Fighting, Chasing","6","MR","WL",""
"9/4/2015 17:55:37","7","Fighting, Chasing","2","ML","WL",""
"9/4/2015 17:55:59","12","Fighting, Chasing","10","ML","WL",""
"9/4/2015 17:56:18","12","Fighting, Chasing","10","UL","WL","persistent"
"9/4/2015 17:57:07","7","Fighting, Chasing","6","ML","WL",""
"9/4/2015 18:09:17","9","Fighting, Chasing","8","UL","WL",""
"9/4/2015 18:09:30","9","Fighting, Chasing","8","ML","WL","persistent"
"9/4/2015 18:10:11","3","Subordinate","9","ML","WL",""
"9/4/2015 18:12:36","10","Fighting, Chasing, Mounting","3","UL","WL","well 3 just doesn't seem to be bothered"
"9/4/2015 18:17:03","12","Subordinate","8","NB2","WL",""
"9/4/2015 18:18:32","12","Fighting, Subordinate","10","NB2","WL",""
"9/4/2015 18:18:42","12","Chasing, Subordinate","8","NB2","WL",""
"9/4/2015 18:20:28","3","Fighting, Chasing","2","LR","WL",""
"9/4/2015 18:22:49","10","Fighting, Chasing, Subordinate","3","LR","WL",""
"9/4/2015 18:24:00","3","Mounting","9","UL","WL",""
"9/4/2015 18:24:35","12","Fighting, Chasing","9","UL","WL",""
"9/4/2015 18:25:03","12","Chasing","10","UL","WL",""
"9/4/2015 18:28:32","12","Fighting, Chasing, Subordinate","3","ML","WL",""
"9/5/2015 13:02:04","Start","Start","Start","Start","TN",""
"9/5/2015 13:05:41","7","Chasing","11","ML, LL","TN",""
"9/5/2015 13:07:14","11","Chasing","1","UL, ML, MR","TN",""
"9/5/2015 13:08:01","12","Fighting, Chasing","3","UL, UR","TN",""
"9/5/2015 13:11:11","7","Chasing","6","LR, NB3","TN",""
"9/5/2015 13:14:26","12","Chasing","3","ML, MR","TN",""
"9/5/2015 13:16:50","2","Chasing","11","UL, UR","TN",""
"9/5/2015 13:18:09","7","Chasing","6","ML, MR","TN",""
"9/5/2015 13:20:59","12","Chasing","9","UL, ML, MR","TN",""
"9/5/2015 13:22:30","12","Fighting","9","UL","TN",""
"9/5/2015 13:30:52","12","Fighting","10","UL, ML","TN",""
"9/5/2015 13:34:08","7","Fighting, Chasing","6","LL, LR, NB2","TN",""
"9/5/2015 13:35:52","3","Fighting, Chasing","5","UL, ML, LL","TN",""
"9/5/2015 13:39:33","3","Chasing","5","UL, UR, MR","TN",""
"9/5/2015 13:39:56","3","Chasing","5","ML, MR","TN",""
"9/5/2015 13:44:44","5","Fighting","6","NB3","TN","major aggression "
"9/5/2015 13:46:42","5","Chasing","9","UL, ML, MR","TN",""
"9/5/2015 13:48:10","7","Chasing","6","ML, LL, LR","TN",""
"9/5/2015 13:49:32","10","Chasing","5","UL, UR","TN",""
"9/5/2015 13:50:59","10","Chasing","5","UL, ML","TN",""
"9/5/2015 13:53:46","7","Chasing","6","UL, ML","TN",""
"9/5/2015 13:58:41","10","Chasing","8","ML","TN",""
"9/5/2015 14:00:16","10","Chasing","6, 7","UL, ML, LL","TN",""
"9/5/2015 14:00:45","End","End","End","End","TN",""
"9/6/2015 12:02:45","Start","Start","Start","Start","WL",""
"9/6/2015 12:06:37","12","Chasing","5","LL","WL",""
"9/6/2015 12:10:32","12","Fighting, Chasing","5","UR","WL","persistent"
"9/6/2015 12:12:52","12","Fighting, Chasing","3","ML","WL",""
"9/6/2015 12:15:07","3","Fighting, Chasing","5","UL","WL",""
"9/6/2015 12:18:09","9","Fighting, Chasing","1","LL","WL",""
"9/6/2015 12:19:29","3","Fighting","4","UL","WL",""
"9/6/2015 12:21:32","12","Chasing","3","LL","WL",""
"9/6/2015 12:22:10","12","Fighting, Chasing","10","UL","WL",""
"9/6/2015 12:22:28","12","Fighting, Chasing","10","UL","WL",""
"9/6/2015 12:22:45","12","Fighting","10","UL","WL",""
"9/6/2015 12:23:58","12","Chasing, Subordinate","3","ML","WL",""
"9/6/2015 12:25:11","12","Chasing, Subordinate","3","MR","WL",""
"9/6/2015 12:28:25","9","Chasing","1","UL","WL",""
"9/6/2015 12:29:25","7","Fighting, Subordinate","1","LL","WL",""
"9/6/2015 12:29:34","10","Chasing, Subordinate","3","UL","WL",""
"9/6/2015 12:30:03","9","Chasing","2","UL","WL",""
"9/6/2015 12:30:12","9","Chasing","6","ML","WL",""
"9/6/2015 12:30:23","7","Chasing, Subordinate","9","MR","WL",""
"9/6/2015 12:31:19","1","Chasing, Subordinate","11","NB3","WL",""
"9/6/2015 12:31:52","7","Fighting, Chasing","11","UL","WL",""
"9/6/2015 12:32:42","10","Chasing, Subordinate","3","UL","WL",""
"9/6/2015 12:33:15","7","Fighting, Chasing, Subordinate","6","LR","WL",""
"9/6/2015 12:34:16","11","Fighting, Chasing","1","ML","WL",""
"9/6/2015 12:34:34","12","Fighting, Chasing","11","ML","WL",""
"9/6/2015 12:34:57","12","Fighting, Chasing","11","LL","WL",""
"9/6/2015 12:37:27","3","Fighting, Chasing, Subordinate","11","UL","WL",""
"9/6/2015 12:37:46","10","Fighting, Subordinate","3","UL","WL",""
"9/6/2015 12:38:11","7","Fighting, Chasing","11","ML","WL",""
"9/6/2015 12:38:30","7","Chasing","9","ML","WL",""
"9/6/2015 12:41:05","10","Fighting, Chasing","5","UR","WL",""
"9/6/2015 12:42:59","5","Fighting","8","LR","WL",""
"9/6/2015 12:43:40","7","Fighting, Chasing","8","LL","WL",""
"9/6/2015 12:44:19","7","Chasing","11","LL","WL",""
"9/6/2015 12:44:53","3","Fighting","7","LL","WL",""
"9/6/2015 12:46:07","12","Fighting, Subordinate","5","NB5","WL",""
"9/6/2015 12:46:30","3","Chasing","9","UL","WL",""
"9/6/2015 12:52:17","9","Chasing","8","UL","WL",""
"9/6/2015 12:53:48","5","Subordinate","6","MR","TN",""
"9/6/2015 12:54:25","9","Fighting, Chasing, Subordinate","11","UR","WL",""
"9/6/2015 12:54:47","9","Chasing","8","UL","WL",""
"9/6/2015 12:55:08","12","Fighting, Chasing","9","MR","WL",""
"9/6/2015 12:55:33","12","Chasing, Subordinate","11","UR","WL",""
"9/6/2015 12:56:11","12","Fighting, Chasing","5","UL","WL",""
"9/6/2015 12:56:23","12","Fighting, Chasing","5","LR","WL",""
"9/6/2015 12:57:56","9","Chasing","8","UR","WL",""
"9/6/2015 12:58:54","12","Fighting, Chasing","5","UL","WL",""
"9/6/2015 12:59:12","12","Chasing","5","UL","WL",""
"9/6/2015 12:59:35","7","Fighting, Chasing, Subordinate","11","LL","WL",""
"9/6/2015 13:00:09","12","Fighting, Chasing","11","LL","WL",""
"9/6/2015 13:00:34","12","Fighting, Chasing","11","NB2","WL",""
"9/6/2015 13:00:45","End","End","End","End","WL",""
"9/7/2015 12:01:02","Start","Start","Start","Start","KB",""
"9/7/2015 12:04:42","3","Fighting, Chasing","1","UR","KB",""
"9/7/2015 12:11:52","12","Chasing","9","UL, ML, LL, MR","KB","all over, started middle left"
"9/7/2015 12:13:20","3","Chasing","4","MR","KB",""
"9/7/2015 12:14:23","3","Chasing","1","ML","KB",""
"9/7/2015 12:19:57","9","Chasing","6","MR","KB",""
"9/7/2015 12:20:28","12","Fighting, Chasing","3","NB3","KB","fight then chase"
"9/7/2015 12:20:55","12","Fighting","10","UL","KB",""
"9/7/2015 12:24:18","12","Chasing","8","LL","KB",""
"9/7/2015 12:27:34","9","Fighting","8","LR","KB",""
"9/7/2015 12:29:35","3","Chasing","5","ML","KB",""
"9/7/2015 12:29:54","12","Fighting, Chasing","3","ML","KB",""
"9/7/2015 12:31:03","12","Chasing","5","LL","KB","to nb5"
"9/7/2015 12:32:19","7","Fighting, Subordinate","6","LR","KB","couldn't tell if fighting or only subordinate posture"
"9/7/2015 12:32:53","12","Chasing","5","LR","KB","to nb5"
"9/7/2015 12:33:36","12","Chasing","11","ML","KB",""
"9/7/2015 12:36:36","2","Chasing","11","UL","KB",""
"9/7/2015 12:38:59","7","Fighting","5","UL","KB",""
"9/7/2015 12:39:38","12","Chasing","5","ML","KB","to nb5"
"9/7/2015 12:40:19","12","Chasing","11","LL","KB","very aggressive"
"9/7/2015 12:44:33","9","Chasing","8","UL","KB",""
"9/7/2015 12:45:38","2","Chasing","1","LR","KB","to upper left"
"9/7/2015 12:48:45","7","Fighting, Chasing","6","LR","KB","accidentally hit camera on upper left, sorry!"
"9/7/2015 12:55:08","7","Chasing","1","ML","KB",""
"9/7/2015 13:09:32","2","Chasing","1","ML","KB",""
"9/7/2015 13:11:36","10","Chasing","2","MR","KB",""
"9/7/2015 13:14:06","10","Fighting","3","UL","KB",""
"9/7/2015 13:15:30","10","Fighting, Chasing","8","MR","KB",""
"9/7/2015 13:44:34","9","Fighting","8","UL","KB",""
"9/7/2015 13:48:23","10","Chasing","3","UR","KB",""
"9/7/2015 13:52:32","3","Fighting, Chasing","2","UL","KB",""
"9/7/2015 13:53:14","12","Chasing","3","MR","KB",""
"9/7/2015 13:55:45","7","Subordinate","8","NB2","KB",""
"9/7/2015 13:58:14","12","Fighting","10","ML","KB",""
"9/7/2015 14:00:06","End","End","End","End","KB",""
"9/8/2015 16:01:50","Start","Start","Start","Start","BN",""
"9/8/2015 16:05:35","10","Fighting","5","UR","BN",""
"9/8/2015 16:06:05","7","Fighting","6","LR","BN",""
"9/8/2015 16:07:01","3","Fighting","6","UL, UR","BN",""
"9/8/2015 16:08:40","10","Chasing","9","UR","BN",""
"9/8/2015 16:09:09","10","Fighting","3","UR","BN",""
"9/8/2015 16:09:36","2","Fighting, Chasing","11","LL","BN",""
"9/8/2015 16:10:05","2","Fighting","11","UL","BN",""
"9/8/2015 16:12:02","2","Fighting","11","UL","BN",""
"9/8/2015 16:13:03","7","Subordinate","6","LL","BN",""
"9/8/2015 16:13:47","3","Fighting","5","UL","BN",""
"9/8/2015 16:14:53","10","Fighting","8","UL","BN",""
"9/8/2015 16:15:40","12","Chasing","11","UL, UR","BN",""
"9/8/2015 16:16:48","2","Fighting","11","UR","BN",""
"9/8/2015 16:17:05","2","Fighting","11","UR","BN",""
"9/8/2015 16:18:26","6","Induce-flee","8","LL","BN",""
"9/8/2015 16:21:45","12","Chasing, Subordinate","5","LL","BN",""
"9/8/2015 16:27:06","12","Chasing, Subordinate","9","LR","BN",""
"9/8/2015 16:31:26","5","Fighting","8","UL","BN",""
"9/8/2015 16:31:55","9","Fighting","2","UR","BN",""
"9/8/2015 16:33:53","3","Fighting","1","UL","BN",""
"9/8/2015 16:35:21","12","Fighting","10","MR","BN",""
"9/8/2015 16:44:09","5","Fighting","6","NB5","BN",""
"9/8/2015 16:54:26","12","Subordinate","6","LR","BN",""
"9/8/2015 16:56:35","6","Subordinate","4","LL","BN",""
"9/8/2015 17:03:06","10","Fighting","6","ML","BN",""
"9/8/2015 17:04:00","10","Fighting, Chasing","4","LL, LR","BN",""
"9/8/2015 17:05:45","12","Fighting","9","LL","BN",""
"9/8/2015 17:06:36","12","Fighting","10","UL, UR","BN",""
"9/8/2015 17:32:58","3","Fighting","11","UL, UR","BN",""
"9/8/2015 17:33:17","3","Fighting","1","LR","BN",""
"9/8/2015 17:33:30","3","Fighting, Chasing","11","UL, UR","BN",""
"9/8/2015 17:33:45","10","Fighting","3","UL","BN",""
"9/8/2015 17:34:54","10","Fighting","3","UR","BN",""
"9/8/2015 17:35:12","10","Subordinate","1","MR","BN",""
"9/8/2015 17:36:16","12","Fighting","10","UL","BN",""
"9/8/2015 17:39:48","12","Subordinate","11","UR","BN",""
"9/8/2015 17:40:27","3","Fighting, Chasing","11","UL","BN",""
"9/8/2015 17:40:40","12","Fighting","3","ML","BN",""
"9/8/2015 17:49:14","12","Fighting","10","ML","BN",""
"9/8/2015 17:50:05","2","Fighting","11","UR","BN","simultaneous with prior recorded fight "
"9/8/2015 17:50:47","3","Chasing","2","UL, UR","BN",""
"9/8/2015 17:51:12","3","Fighting","2","UL","BN",""
"9/8/2015 17:51:58","12","Chasing, Subordinate","9","ML, LL","BN",""
"9/8/2015 17:52:33","3","Chasing","2","LL","BN",""
"9/8/2015 17:53:11","12","Induce-flee","9","LR","BN",""
"9/8/2015 18:00:59","End","End","End","End","BN",""
"9/9/2015 12:00:55","Start","Start","Start","Start","KB",""
"9/9/2015 12:07:31","7","Fighting, Chasing","2","MR","KB",""
"9/9/2015 12:08:07","10","Fighting, Chasing","11","UR","KB",""
"9/9/2015 12:10:17","5","Fighting","9","NB5","KB","very aggressive"
"9/9/2015 12:15:29","7","Fighting, Chasing","11","LL","KB","chase to nb2 then fight"
"9/9/2015 12:18:12","12","Fighting","3","UL","KB",""
"9/9/2015 12:18:59","12","Chasing","5","UL","KB","down to nestboxes"
"9/9/2015 12:22:16","7","Fighting, Chasing","4","MR","KB",""
"9/9/2015 12:28:37","7","Chasing","6","UL","KB","all over"
"9/9/2015 12:35:09","12","Fighting","3","ML","KB",""
"9/9/2015 12:36:31","10","Chasing","5","MR","KB",""
"9/9/2015 12:44:30","12","Fighting, Chasing","3","ML","KB",""
"9/9/2015 13:00:27","End","End","End","End","KB",""
"9/9/2015 13:01:43","Start","Start","Start","Start","MT",""
"9/9/2015 13:06:27","12","Induce-flee","9","ML","MT",""
"9/9/2015 13:10:45","12","Fighting, Chasing","5","UL, ML, LL, UR, MR, LR, NB3, NB4, NB5","MT","extended and aggressive fight and chase "
"9/9/2015 13:17:22","6","Fighting, Chasing","4","LL, MR, LR","MT","not very aggressive"
"9/9/2015 13:20:33","1","Fighting","6","ML","MT",""
"9/9/2015 13:22:03","12","Chasing","6","UR, MR","MT","not very aggressive"
"9/9/2015 13:22:25","12","Fighting, Chasing","10","UL, ML, UR","MT",""
"9/9/2015 13:23:08","7","Fighting, Chasing","4","ML, LL, MR, LR","MT",""
"9/9/2015 13:24:00","7","Fighting, Chasing, Mounting","4","ML, MR","MT",""
"9/9/2015 13:24:24","7","Fighting, Chasing","1","ML, MR","MT",""
"9/9/2015 13:27:08","12","Fighting, Chasing","7","LL","MT","not very aggressive"
"9/9/2015 13:28:31","9","Fighting, Chasing","6","UL, ML, UR","MT","aggressive"
"9/9/2015 13:29:42","7","Fighting, Chasing","6","LL, NB2","MT","very aggressive"
"9/9/2015 13:41:40","9","Chasing","2","UL, UR","MT",""
"9/9/2015 13:42:50","7","Fighting, Chasing","2","UL, ML, UR, MR","MT",""
"9/9/2015 13:44:12","7","Chasing","1","ML","MT",""
"9/9/2015 13:48:36","12","Chasing","9","MR, LR","MT",""
"9/9/2015 13:49:06","12","Fighting, Chasing","10","UL, ML, UR","MT",""
"9/9/2015 13:49:28","12","Fighting, Chasing","10","ML, LL","MT",""
"9/9/2015 13:52:06","2","Fighting, Chasing","11","UL, UR","MT","very brief"
"9/9/2015 13:53:49","10","Fighting, Chasing, Mounting","3","ML","MT","not very aggressive"
"9/9/2015 13:54:30","12","Fighting","11","NB2","MT",""
"9/9/2015 13:56:00","7","Chasing","11","ML, LL","MT",""
"9/9/2015 13:56:18","10","Fighting, Chasing","1","UL, ML","MT",""
"9/9/2015 13:56:56","12","Fighting, Chasing","11","UL, UR","MT",""
"9/9/2015 13:58:20","12","Subordinate","3","UR","MT",""
"9/9/2015 13:59:52","10","Chasing, Mounting","3","ML","MT",""
"9/9/2015 14:00:20","12","Fighting, Chasing","10","UL, ML, MR","MT",""
"9/9/2015 14:00:34","End","End","End","End","MT",""
"9/9/2015 15:05:25","Start","Start","Start","Start","KB","slightly late because advising appointment ran long"
"9/9/2015 15:13:20","12","Fighting, Chasing","5","UR","KB","all the way down to nestboxes; not sure if last submission went through"
"9/9/2015 15:14:15","5","Fighting","6, 7","NB2","KB","7 then 6"
"9/9/2015 15:22:58","12","Chasing","5","UR","KB",""
"9/9/2015 15:28:27","7","Fighting, Chasing","8","LL","KB","to nb2, then more fighting"
"9/9/2015 15:29:59","7","Chasing","8","UR","KB",""
"9/9/2015 15:33:14","12","Chasing","5","UR","KB","all the way down to nestboxes"
"9/9/2015 15:35:00","12","Fighting, Chasing","10","MR","KB",""
"9/9/2015 15:38:01","12","Fighting","3","UR","KB",""
"9/9/2015 15:50:27","12","Chasing","2","NB2","KB","to upper left"
"9/9/2015 15:56:42","10","Chasing","3","MR","KB",""
"9/9/2015 16:00:27","End","End","End","End","KB",""
"9/4/2015 18:30:32","End","End","End","End","xxx",NA
"8/31/2015 16:57:09","Start","Start","Start","Start","xxx",NA
"8/29/2015 12:16:49","Start","Start","Start","Start","xxx",NA
