"cohort","day","sttc","focalrank","timewindow"
"44","8",0.361051767463948,11,2
"45","14",0.510650778202947,11,2
"46","20",0.448727738227416,11,2
"81","7",0.391020266561861,11,2
"83","12",0.454670952903042,11,2
"85","8",0.219747556384892,11,2
"86","7",0.188880509846687,11,2
"36","9",0.358095247682129,12,2
"37","6",0.169316002292543,12,2
"38","17",0.0539815148260805,12,2
"39","22",0.35952872503093,12,2
"44","8",0.311081340634163,12,2
"45","14",0.335172908044396,12,2
"46","20",0.0741150579230132,12,2
"81","7",-0.0140160536785558,12,2
"83","12",0.229304118927107,12,2
"85","8",0.221574783216384,12,2
"86","7",0.184398630241617,12,2
"36","9",0.29926328626478,1,3
"37","6",-0.284870038306169,1,3
"38","17",-0.0795499792014683,1,3
"39","22",0.578967879274253,1,3
"44","8",0.340396684578924,1,3
"45","14",0.390632004667415,1,3
"46","20",0.034998368660927,1,3
"81","7",0.194920915091089,1,3
"83","12",0.331176387952859,1,3
"85","8",0.058490336804961,1,3
"86","7",0.0313157181352826,1,3
"36","9",0.359882301412047,2,3
"37","6",-0.0480603590795694,2,3
"38","17",-0.361008040503394,2,3
"39","22",0.183031887347531,2,3
"44","8",0.18771871223721,2,3
"45","14",0.195461144274947,2,3
"46","20",0.0366026420375318,2,3
"81","7",-0.0639470176719941,2,3
"83","12",0.416625389761316,2,3
"85","8",-0.260227308569807,2,3
"86","7",0.083949789028528,2,3
"36","9",0.3816219195751,3,3
"37","6",0.264941988074406,3,3
"38","17",-0.214581496508169,3,3
"39","22",0.245961554000492,3,3
"44","8",0.27420736563428,3,3
"45","14",0.314234312217975,3,3
"46","20",0.577902889369592,3,3
"81","7",0.0943322319196334,3,3
"83","12",-0.0553492787353784,3,3
"85","8",0.138352423906648,3,3
"86","7",-0.302529864430938,3,3
"36","9",0.196631843545074,4,3
"37","6",0.171826628682053,4,3
"38","17",-0.164542992589663,4,3
"39","22",0.222733805763873,4,3
"44","8",0.39759908862301,4,3
"45","14",0.0575620611810477,4,3
"46","20",0.0182480014870727,4,3
"81","7",0.211384245178244,4,3
"83","12",0.645195252679939,4,3
"85","8",0.0129974867287774,4,3
"86","7",0.479093995604292,4,3
"36","9",0.404477584663069,5,3
"37","6",0.570412014467684,5,3
"38","17",0.0725898046078377,5,3
"39","22",-0.0690651910617771,5,3
"44","8",0.0956210315189738,5,3
"45","14",0.515220053614098,5,3
"46","20",0.145239983449417,5,3
"81","7",0.107398376479165,5,3
"83","12",0.414315170592291,5,3
"85","8",-0.0231457675798943,5,3
"86","7",-0.111246843673483,5,3
"36","9",0.572673042796766,6,3
"37","6",0.226000978019067,6,3
"38","17",-0.145346762143429,6,3
"39","22",0.121685214051759,6,3
"44","8",0.360192116459954,6,3
"45","14",0.324001048160539,6,3
"46","20",0.325672313439447,6,3
"81","7",0.0873344573281363,6,3
"83","12",0.402462166321468,6,3
"85","8",0.421572266725341,6,3
"86","7",0.56906195049371,6,3
"36","9",0.17882319521724,7,3
"37","6",0.145507231285609,7,3
"38","17",-0.0307210900430855,7,3
"39","22",0.120944435219,7,3
"44","8",0.389780761170405,7,3
"45","14",0.0772313372687046,7,3
"46","20",0.0756868891447994,7,3
"81","7",0.297894563815753,7,3
"83","12",0.533941446770357,7,3
"85","8",0.305374576882579,7,3
"86","7",0.44117450334278,7,3
"36","9",0.363482367648952,8,3
"37","6",0.420976239862621,8,3
"38","17",-0.30693609076757,8,3
"39","22",0.36416211941843,8,3
"44","8",0.329942624509478,8,3
"45","14",0.557873607112782,8,3
"46","20",0.127967135733799,8,3
"81","7",0.151668819006976,8,3
"83","12",0.395845188110951,8,3
"85","8",0.570354275717087,8,3
"86","7",0.237580857957399,8,3
"36","9",0.435729024846835,9,3
"37","6",-0.0465016000346036,9,3
"38","17",0.129848586983949,9,3
"39","22",0.297402433240011,9,3
"44","8",0.244543939041753,9,3
"45","14",0.44166538100863,9,3
"46","20",0.190801287938472,9,3
"81","7",0.443551762208553,9,3
"83","12",0.554491062315215,9,3
"85","8",0.337433438017642,9,3
"86","7",0.201027928811595,9,3
"36","9",0.420625618568239,10,3
"37","6",-0.0688531704287121,10,3
"38","17",-0.0972361284528649,10,3
"39","22",0.259895634658305,10,3
"44","8",0.060237555632732,10,3
"45","14",0.284290713421328,10,3
"46","20",0.331297424578105,10,3
"81","7",0.235669134958962,10,3
"83","12",0.53665337603016,10,3
"85","8",0.293755690697387,10,3
"86","7",0.173710824511657,10,3
"36","9",0.382422421221681,11,3
"37","6",-0.0570761322705422,11,3
"38","17",-0.200256788281925,11,3
"39","22",0.490190064064888,11,3
"44","8",0.302950443121679,11,3
"45","14",0.533221766757142,11,3
"46","20",0.416066667757486,11,3
"81","7",0.549146819026082,11,3
"83","12",0.471442170071696,11,3
"85","8",0.295308289860966,11,3
"86","7",0.0853386305045365,11,3
"36","9",0.330052033135545,12,3
"37","6",0.107939436571475,12,3
"38","17",0.0295517628048445,12,3
"39","22",0.304953716308608,12,3
"44","8",0.399802204503718,12,3
"45","14",0.44630589904474,12,3
"46","20",0.0668425839754992,12,3
"81","7",-0.019463584243618,12,3
"83","12",0.286560566818001,12,3
"85","8",0.298292606773885,12,3
"86","7",0.0729147780917713,12,3
"36","9",0.313367032543118,1,4
"37","6",-0.343111488305619,1,4
"38","17",-0.106576625054419,1,4
"39","22",0.599367550474337,1,4
"44","8",0.359533501320878,1,4
"45","14",0.425026963416523,1,4
"46","20",0.0607881098134037,1,4
"81","7",0.232126271792683,1,4
"83","12",0.366433936076376,1,4
"85","8",0.0748540707384546,1,4
"86","7",-0.00665155844539571,1,4
"36","9",0.348599156918823,2,4
"37","6",-0.0949255379734485,2,4
"38","17",-0.385261973898559,2,4
"39","22",0.206680084539604,2,4
"44","8",0.277372763034254,2,4
"45","14",0.257546620637947,2,4
"46","20",-0.00883585859895891,2,4
"81","7",-0.0232394505494407,2,4
"83","12",0.44606182942681,2,4
"85","8",-0.278850744178014,2,4
"86","7",0.0463297776545835,2,4
"36","9",0.371995508862459,3,4
"37","6",0.188807644191152,3,4
"38","17",-0.217387793241851,3,4
"39","22",0.3137434297165,3,4
"44","8",0.224288771701188,3,4
"45","14",0.291626747123088,3,4
"46","20",0.595224159671293,3,4
"81","7",0.0855625411338762,3,4
"83","12",-0.0634078041587484,3,4
"85","8",0.201612387352306,3,4
"86","7",-0.339699905600177,3,4
"36","9",0.223792171513336,4,4
"37","6",0.136620283472376,4,4
"38","17",-0.211959147096925,4,4
"39","22",0.235113547001367,4,4
"44","8",0.358912830124818,4,4
"45","14",0.0687142066575464,4,4
"46","20",0.0189231868877654,4,4
"81","7",0.242444611655119,4,4
"83","12",0.656101551614434,4,4
"85","8",0.0134257072754865,4,4
"86","7",0.51450756285059,4,4
"36","9",0.486371455736799,5,4
"37","6",0.568619291350131,5,4
"38","17",0.211672675623533,5,4
"39","22",-0.132924190602501,5,4
"44","8",0.0812335592419711,5,4
"45","14",0.597532637917601,5,4
"46","20",0.167328412513225,5,4
"81","7",0.113761823392356,5,4
"83","12",0.448442926367708,5,4
"85","8",-0.0549703755340561,5,4
"86","7",-0.139581087608731,5,4
"36","9",0.63645565843731,6,4
"37","6",0.200074352542205,6,4
"38","17",-0.191332191350545,6,4
"39","22",0.160306653950554,6,4
"44","8",0.382030517649399,6,4
"45","14",0.364940814441161,6,4
"46","20",0.334887052322297,6,4
"81","7",0.175663175353025,6,4
"83","12",0.448313028369701,6,4
"85","8",0.396180755375267,6,4
"86","7",0.580700952432934,6,4
"36","9",0.160864599549565,7,4
"37","6",0.0630563930395174,7,4
"38","17",-0.066075140295568,7,4
"39","22",0.183770117169282,7,4
"44","8",0.418538594228483,7,4
"45","14",0.0404235209526474,7,4
"46","20",0.0640721388109909,7,4
"81","7",0.476739144552434,7,4
"83","12",0.583990249891976,7,4
"85","8",0.298457659087167,7,4
"86","7",0.403801469162151,7,4
"36","9",0.42268855613814,8,4
"37","6",0.465238707277738,8,4
"38","17",-0.357279379340966,8,4
"39","22",0.318239119332065,8,4
"44","8",0.34276944620469,8,4
"45","14",0.561630697583127,8,4
"46","20",0.0510629658349009,8,4
"81","7",0.133413913525362,8,4
"83","12",0.422939591931004,8,4
"85","8",0.581275121394626,8,4
"86","7",0.164422087872872,8,4
"36","9",0.478047707243813,9,4
"37","6",-0.0761654074148289,9,4
"38","17",0.0434319205083741,9,4
"39","22",0.241964893114252,9,4
"44","8",0.25596170200834,9,4
"45","14",0.422315771222002,9,4
"46","20",0.104219440379866,9,4
"81","7",0.424072462582474,9,4
"83","12",0.565481171548117,9,4
"85","8",0.288749100718132,9,4
"86","7",0.118081517698635,9,4
"36","9",0.407640909211199,10,4
"37","6",-0.108256212284497,10,4
"38","17",-0.0434905848086484,10,4
"39","22",0.305677496671187,10,4
"44","8",0.0592791809998352,10,4
"45","14",0.379203960099834,10,4
"46","20",0.266770703058284,10,4
"81","7",0.243827221882104,10,4
"83","12",0.586826479747097,10,4
"85","8",0.367900966550384,10,4
"86","7",0.205399182780186,10,4
"36","9",0.36447973368909,11,4
"37","6",-0.145961864211615,11,4
"38","17",-0.228237777231726,11,4
"39","22",0.574951549890795,11,4
"44","8",0.249605713793558,11,4
"45","14",0.634106261275751,11,4
"46","20",0.371938528534837,11,4
"81","7",0.550897903091319,11,4
"83","12",0.502974135477832,11,4
"85","8",0.323182601162976,11,4
"86","7",0.218958606782946,11,4
"36","9",0.429192420065877,12,4
"37","6",0.0226377783509586,12,4
"38","17",-0.0190037170521346,12,4
"39","22",0.253196573188787,12,4
"44","8",0.366357726811706,12,4
"45","14",0.428739098677554,12,4
"46","20",0.0269911685914261,12,4
"81","7",-0.0148900219255882,12,4
"83","12",0.301071730335243,12,4
"85","8",0.318933783525464,12,4
"86","7",0.159734920604764,12,4
"36","9",0.402329828890429,1,5
"37","6",-0.341030759676084,1,5
"38","17",-0.12736025601525,1,5
"39","22",0.61207835253856,1,5
"44","8",0.334081168218706,1,5
"45","14",0.400210118580792,1,5
"46","20",0.100614752287198,1,5
"81","7",0.278434926311544,1,5
"83","12",0.360531863651255,1,5
"85","8",0.087030435019855,1,5
"86","7",-0.0579415317090327,1,5
"36","9",0.345279510899995,2,5
"37","6",-0.135031297331065,2,5
"38","17",-0.383219769280843,2,5
"39","22",0.161859993122947,2,5
"44","8",0.245259908457165,2,5
"45","14",0.250709761966901,2,5
"46","20",-0.0359828119422905,2,5
"81","7",-0.0274872876576409,2,5
"83","12",0.485131792341772,2,5
"85","8",-0.287801249477789,2,5
"86","7",0.0321891074319369,2,5
"36","9",0.351608790628802,3,5
"37","6",0.203318689380028,3,5
"38","17",-0.226154490716126,3,5
"39","22",0.276331445968825,3,5
"44","8",0.190187972671336,3,5
"45","14",0.276579938405805,3,5
"46","20",0.60197100343077,3,5
"81","7",0.1331435591597,3,5
"83","12",-0.0937523444099908,3,5
"85","8",0.219032113789309,3,5
"86","7",-0.351781288091968,3,5
"36","9",0.377376890823291,4,5
"37","6",0.123390696889278,4,5
"38","17",-0.260939246788692,4,5
"39","22",0.272012827606221,4,5
"44","8",0.328981717344949,4,5
"45","14",0.271839906979591,4,5
"46","20",0.0727745355860638,4,5
"81","7",0.31340920655074,4,5
"83","12",0.665055924952322,4,5
"85","8",0.0458503293804123,4,5
"86","7",0.596757687912538,4,5
"36","9",0.546777878708546,5,5
"37","6",0.569198200582165,5,5
"38","17",0.286754958837364,5,5
"39","22",-0.184646965139465,5,5
"44","8",0.0963695537387864,5,5
"45","14",0.614474005369783,5,5
"46","20",0.113875508982004,5,5
"81","7",0.0809463933971632,5,5
"83","12",0.437508732532144,5,5
"85","8",-0.0747983316197915,5,5
"86","7",-0.156958528095052,5,5
"36","9",0.649659284497445,6,5
"37","6",0.117429844198324,6,5
"38","17",-0.217220454627393,6,5
"39","22",0.141326680180771,6,5
"44","8",0.44234952917152,6,5
"45","14",0.430408358429233,6,5
"46","20",0.287248583652037,6,5
"81","7",0.135992337594969,6,5
"83","12",0.513471801706678,6,5
"85","8",0.37501472413959,6,5
"86","7",0.588034358391912,6,5
"36","9",0.156681439959656,7,5
"37","6",0.0350345159430848,7,5
"38","17",0.213705767355702,7,5
"39","22",0.24986719696439,7,5
"44","8",0.400570996664213,7,5
"45","14",0.011887292920075,7,5
"46","20",0.0318724707520206,7,5
"81","7",0.56327128928888,7,5
"83","12",0.583755819502168,7,5
"85","8",0.254984450524604,7,5
"86","7",0.542281879194631,7,5
"36","9",0.459884086475927,8,5
"37","6",0.422771181867242,8,5
"38","17",-0.325704139307646,8,5
"39","22",0.563495558981135,8,5
"44","8",0.309337152798086,8,5
"45","14",0.564816265532161,8,5
"46","20",-0.00176446807559154,8,5
"81","7",0.131861512023212,8,5
"83","12",0.43073921262827,8,5
"85","8",0.584788921478498,8,5
"86","7",0.382241685443054,8,5
"36","9",0.472443841160365,9,5
"37","6",-0.15362557400354,9,5
"38","17",0.0511777188469457,9,5
"39","22",0.246516598189796,9,5
"44","8",0.225318931630387,9,5
"45","14",0.41092098688757,9,5
"46","20",0.0441040898424986,9,5
"81","7",0.405205022149578,9,5
"83","12",0.570725172913247,9,5
"85","8",0.246378074816543,9,5
"86","7",0.101854962742143,9,5
"36","9",0.391824001944306,10,5
"37","6",-0.133206447059623,10,5
"38","17",0.00150465546191584,10,5
"39","22",0.330733801629447,10,5
"44","8",0.0225264496627596,10,5
"45","14",0.367586385851169,10,5
"46","20",0.366265830999307,10,5
"81","7",0.272644253673884,10,5
"83","12",0.692079914571824,10,5
"85","8",0.333645927613617,10,5
"86","7",0.148923231252476,10,5
"36","9",0.354370400416656,11,5
"37","6",-0.193572629495146,11,5
"38","17",-0.253595392085781,11,5
"39","22",0.584343349126262,11,5
"44","8",0.211371839417612,11,5
"45","14",0.646136050780055,11,5
"46","20",0.339057491645639,11,5
"81","7",0.559064170208532,11,5
"83","12",0.545147618438819,11,5
"85","8",0.290742121946672,11,5
"86","7",0.364319100269148,11,5
"36","9",0.418406711431179,12,5
"37","6",0.0270070177313269,12,5
"38","17",-0.0494472859577121,12,5
"39","22",0.336491677302619,12,5
"44","8",0.351787846710589,12,5
"45","14",0.555528831936915,12,5
"46","20",0.0134947359742004,12,5
"81","7",-0.0501475963395245,12,5
"83","12",0.332501415886526,12,5
"85","8",0.281713688975376,12,5
"86","7",0.0893691742661918,12,5
