"cohort","day","sttc","focalrank","timewindow"
"85","8",0.567396110391225,9,2
"86","7",0.517875307116462,9,2
"36","9",0.829778618639235,10,2
"37","6",0.635971748078154,10,2
"38","17",0.349060544118227,10,2
"39","22",0.74424142220344,10,2
"44","8",0.723844801220946,10,2
"45","14",0.768919637796974,10,2
"46","20",0.728492572159273,10,2
"81","7",0.740890179747293,10,2
"83","12",0.807018222728775,10,2
"85","8",0.75625445710981,10,2
"86","7",0.64188772475105,10,2
"36","9",0.762594969551548,11,2
"37","6",0.695892504627416,11,2
"38","17",0.281778569179814,11,2
"39","22",0.870041157360089,11,2
"44","8",0.684192663127116,11,2
"45","14",0.879257212839281,11,2
"46","20",0.875195007800312,11,2
"81","7",0.921637563726818,11,2
"83","12",0.842859296974714,11,2
"85","8",0.626856743314388,11,2
"86","7",0.7178176667674,11,2
"36","9",0.86322853176528,12,2
"37","6",0.640791299822367,12,2
"38","17",0.477841345562115,12,2
"39","22",0.68815592371726,12,2
"44","8",0.829571262246528,12,2
"45","14",0.831416932924609,12,2
"46","20",0.55545307736459,12,2
"81","7",0.488467732739434,12,2
"83","12",0.752101546533914,12,2
"85","8",0.80453843770952,12,2
"86","7",0.947576648933218,12,2
"36","9",0.820197385566912,1,3
"37","6",0.277868650358533,1,3
"38","17",0.569332643303563,1,3
"39","22",0.857374061726317,1,3
"44","8",0.777772253342692,1,3
"45","14",0.761234509039766,1,3
"46","20",0.539149900630574,1,3
"81","7",0.709153405280367,1,3
"83","12",0.741769098762553,1,3
"85","8",0.571138483102815,1,3
"86","7",0.44718819923949,1,3
"36","9",0.733646844999876,2,3
"37","6",0.368319953530336,2,3
"38","17",0.0296440039197915,2,3
"39","22",0.76607230961764,2,3
"44","8",0.666739871483888,2,3
"45","14",0.676360118322089,2,3
"46","20",0.492068605681166,2,3
"81","7",0.457554871958974,2,3
"83","12",0.776764965283265,2,3
"85","8",0.165791128898492,2,3
"86","7",0.52435077458253,2,3
"36","9",0.797146463768217,3,3
"37","6",0.692244906824355,3,3
"38","17",0.239175441963702,3,3
"39","22",0.731191605838175,3,3
"44","8",0.696450505355321,3,3
"45","14",0.700171584833581,3,3
"46","20",0.906733773291467,3,3
"81","7",0.534648008860605,3,3
"83","12",0.576675262837433,3,3
"85","8",0.750234889409279,3,3
"86","7",0.195002392977829,3,3
"36","9",0.812405884886133,4,3
"37","6",0.530201474212012,4,3
"38","17",0.331924546689714,4,3
"39","22",0.583176411729581,4,3
"44","8",0.809323749152865,4,3
"45","14",0.67360071508055,4,3
"46","20",0.569269557617783,4,3
"81","7",0.686546777819103,4,3
"83","12",0.858521000958763,4,3
"85","8",0.56313148710507,4,3
"86","7",0.844473146115208,4,3
"36","9",0.793475372223394,5,3
"37","6",0.868988672906249,5,3
"38","17",0.846445040952578,5,3
"39","22",0.460427263769792,5,3
"44","8",0.720381967894744,5,3
"45","14",0.874415553197578,5,3
"46","20",0.64233263596613,5,3
"81","7",0.608503081897206,5,3
"83","12",0.791278380837062,5,3
"85","8",0.470889468476592,5,3
"86","7",0.465363906662949,5,3
"36","9",0.888343876743096,6,3
"37","6",0.720085060439242,6,3
"38","17",0.285163477970272,6,3
"39","22",0.729578778521818,6,3
"44","8",0.793109011309292,6,3
"45","14",0.721554877755213,6,3
"46","20",0.673108186731197,6,3
"81","7",0.794547385086899,6,3
"83","12",0.870239711624606,6,3
"85","8",0.69622120491432,6,3
"86","7",0.764868945551815,6,3
"36","9",0.665827611676388,7,3
"37","6",0.638584815529713,7,3
"38","17",0.582455737849322,7,3
"39","22",0.739272981920041,7,3
"44","8",0.82472392571669,7,3
"45","14",0.551109327034406,7,3
"46","20",0.596467093184537,7,3
"81","7",0.780733775896981,7,3
"83","12",0.889472229897762,7,3
"85","8",0.674942333462003,7,3
"86","7",0.915320200022026,7,3
"36","9",0.780086259421429,8,3
"37","6",0.869525014034167,8,3
"38","17",0.202323874932225,8,3
"39","22",0.827157122913688,8,3
"44","8",0.768434705141489,8,3
"45","14",0.786923829223868,8,3
"46","20",0.488843148098805,8,3
"81","7",0.610863636836561,8,3
"83","12",0.761594330825809,8,3
"85","8",0.848546601385029,8,3
"86","7",0.797244082775373,8,3
"36","9",0.808675810283658,9,3
"37","6",0.505544035666998,9,3
"38","17",0.539038494803159,9,3
"39","22",0.76068126540208,9,3
"44","8",0.68482883354266,9,3
"45","14",0.779594062966319,9,3
"46","20",0.750422154970437,9,3
"81","7",0.903044836102491,9,3
"83","12",0.799169647024692,9,3
"85","8",0.537330197312319,9,3
"86","7",0.474721961149292,9,3
"36","9",0.805615120514444,10,3
"37","6",0.591508721255626,10,3
"38","17",0.289812828011805,10,3
"39","22",0.734111223128031,10,3
"44","8",0.712069969310018,10,3
"45","14",0.774377658709329,10,3
"46","20",0.690308436880414,10,3
"81","7",0.717021962897638,10,3
"83","12",0.820539717246812,10,3
"85","8",0.76589361505807,10,3
"86","7",0.618269781907446,10,3
"36","9",0.741235910198277,11,3
"37","6",0.634579743110788,11,3
"38","17",0.228840344839547,11,3
"39","22",0.879539536602637,11,3
"44","8",0.663766776498967,11,3
"45","14",0.874077848836611,11,3
"46","20",0.866493361171381,11,3
"81","7",0.91025959962538,11,3
"83","12",0.826886656432031,11,3
"85","8",0.643251372329158,11,3
"86","7",0.758730108263163,11,3
"36","9",0.869866328463097,12,3
"37","6",0.572057192090421,12,3
"38","17",0.430896118417668,12,3
"39","22",0.639090458307203,12,3
"44","8",0.807908406959878,12,3
"45","14",0.826139542537436,12,3
"46","20",0.52254389463227,12,3
"81","7",0.449610016103092,12,3
"83","12",0.75536889767838,12,3
"85","8",0.81113089207368,12,3
"86","7",0.937700274362787,12,3
"36","9",0.849700596652714,1,4
"37","6",0.249314766174624,1,4
"38","17",0.593328487188397,1,4
"39","22",0.850918677104969,1,4
"44","8",0.76255633704475,1,4
"45","14",0.753149144139488,1,4
"46","20",0.5451575378219,1,4
"81","7",0.705580959406883,1,4
"83","12",0.736044286692896,1,4
"85","8",0.555331591542739,1,4
"86","7",0.433306228781767,1,4
"36","9",0.749323932596513,2,4
