"realtime","subject","side","cohort","day"
371,"M9","right",44,8
371,"M12","right",44,8
372,"M9","left",44,8
372,"M2","right",44,8
372,"M9","right",44,8
372,"M10","right",44,8
372,"M12","right",44,8
373,"M2","right",44,8
373,"M4","right",44,8
373,"M9","right",44,8
373,"M12","right",44,8
374,"M2","right",44,8
374,"M9","right",44,8
374,"M10","right",44,8
374,"M12","right",44,8
375,"M9","right",44,8
375,"M10","right",44,8
375,"M12","right",44,8
376,"M7","left",44,8
376,"M1","right",44,8
376,"M9","right",44,8
376,"M10","right",44,8
376,"M12","right",44,8
377,"M1","right",44,8
377,"M10","right",44,8
377,"M12","right",44,8
378,"M1","right",44,8
378,"M9","right",44,8
378,"M10","right",44,8
378,"M12","right",44,8
379,"M1","right",44,8
379,"M9","right",44,8
379,"M10","right",44,8
380,"M1","right",44,8
380,"M9","right",44,8
380,"M12","right",44,8
381,"M1","right",44,8
381,"M9","right",44,8
382,"M12","left",44,8
382,"M1","right",44,8
383,"M4","right",44,8
383,"M9","right",44,8
384,"M1","right",44,8
384,"M4","right",44,8
384,"M9","right",44,8
385,"M1","right",44,8
385,"M4","right",44,8
386,"M10","left",44,8
386,"M4","right",44,8
387,"M4","right",44,8
388,"M4","right",44,8
388,"M10","right",44,8
388,"M12","right",44,8
389,"M1","right",44,8
389,"M4","right",44,8
389,"M10","right",44,8
389,"M12","right",44,8
390,"M1","right",44,8
391,"M9","left",44,8
391,"M1","right",44,8
392,"M1","left",44,8
392,"M9","left",44,8
392,"M12","right",44,8
393,"M1","left",44,8
393,"M9","left",44,8
393,"M4","right",44,8
393,"M12","right",44,8
394,"M1","left",44,8
394,"M9","left",44,8
394,"M4","right",44,8
394,"M12","right",44,8
395,"M1","left",44,8
395,"M9","left",44,8
395,"M3","right",44,8
395,"M9","right",44,8
395,"M12","right",44,8
396,"M9","left",44,8
396,"M3","right",44,8
396,"M4","right",44,8
396,"M12","right",44,8
397,"M3","left",44,8
398,"M3","left",44,8
398,"M10","right",44,8
399,"M3","right",44,8
399,"M7","right",44,8
399,"M10","right",44,8
400,"M3","left",44,8
400,"M3","right",44,8
400,"M7","right",44,8
401,"M3","right",44,8
402,"M1","right",44,8
402,"M3","right",44,8
402,"M7","right",44,8
403,"M1","right",44,8
403,"M3","right",44,8
404,"M7","left",44,8
404,"M1","right",44,8
404,"M3","right",44,8
404,"M9","right",44,8
405,"M7","left",44,8
405,"M1","right",44,8
405,"M3","right",44,8
406,"M7","left",44,8
406,"M12","left",44,8
406,"M1","right",44,8
406,"M3","right",44,8
406,"M10","right",44,8
406,"M12","right",44,8
407,"M12","left",44,8
407,"M3","right",44,8
407,"M10","right",44,8
407,"M12","right",44,8
408,"M7","left",44,8
408,"M10","right",44,8
408,"M12","right",44,8
409,"M7","left",44,8
409,"M10","right",44,8
409,"M12","right",44,8
410,"M9","left",44,8
410,"M12","right",44,8
411,"M3","left",44,8
411,"M9","left",44,8
411,"M7","right",44,8
412,"M3","left",44,8
412,"M9","left",44,8
412,"M3","right",44,8
412,"M7","right",44,8
413,"M3","left",44,8
413,"M3","right",44,8
414,"M10","left",44,8
414,"M3","right",44,8
414,"M6","right",44,8
415,"M10","left",44,8
416,"M6","left",44,8
416,"M12","left",44,8
416,"M3","right",44,8
417,"M6","left",44,8
417,"M3","right",44,8
417,"M6","right",44,8
418,"M3","right",44,8
418,"M10","right",44,8
420,"M3","right",44,8
420,"M4","right",44,8
421,"M7","left",44,8
421,"M1","right",44,8
421,"M3","right",44,8
421,"M4","right",44,8
422,"M6","left",44,8
422,"M7","left",44,8
422,"M1","right",44,8
422,"M3","right",44,8
422,"M4","right",44,8
423,"M6","left",44,8
423,"M3","right",44,8
423,"M4","right",44,8
424,"M6","left",44,8
424,"M4","right",44,8
425,"M6","left",44,8
425,"M1","right",44,8
425,"M4","right",44,8
425,"M9","right",44,8
426,"M1","right",44,8
427,"M11","left",44,8
427,"M1","right",44,8
428,"M9","left",44,8
428,"M11","left",44,8
428,"M1","right",44,8
428,"M9","right",44,8
429,"M7","left",44,8
429,"M1","right",44,8
429,"M9","right",44,8
430,"M7","left",44,8
430,"M11","left",44,8
430,"M3","right",44,8
432,"M11","left",44,8
432,"M1","right",44,8
433,"M6","left",44,8
433,"M11","left",44,8
433,"M1","right",44,8
433,"M10","right",44,8
434,"M1","left",44,8
434,"M5","left",44,8
434,"M11","left",44,8
434,"M6","right",44,8
434,"M9","right",44,8
434,"M10","right",44,8
434,"M11","right",44,8
435,"M1","left",44,8
435,"M6","left",44,8
435,"M11","left",44,8
435,"M3","right",44,8
435,"M9","right",44,8
435,"M10","right",44,8
436,"M1","left",44,8
436,"M11","left",44,8
436,"M3","right",44,8
436,"M4","right",44,8
436,"M9","right",44,8
436,"M10","right",44,8
437,"M11","left",44,8
437,"M3","right",44,8
437,"M5","right",44,8
437,"M10","right",44,8
438,"M5","left",44,8
438,"M3","right",44,8
438,"M4","right",44,8
438,"M5","right",44,8
438,"M10","right",44,8
439,"M3","right",44,8
439,"M4","right",44,8
439,"M5","right",44,8
440,"M1","right",44,8
440,"M3","right",44,8
440,"M4","right",44,8
440,"M5","right",44,8
441,"M1","right",44,8
441,"M3","right",44,8
441,"M4","right",44,8
441,"M9","right",44,8
442,"M5","left",44,8
442,"M1","right",44,8
442,"M4","right",44,8
443,"M1","left",44,8
443,"M4","right",44,8
444,"M4","right",44,8
445,"M3","right",44,8
446,"M5","left",44,8
446,"M6","left",44,8
447,"M5","left",44,8
447,"M6","left",44,8
448,"M5","left",44,8
448,"M6","left",44,8
448,"M7","left",44,8
448,"M1","right",44,8
448,"M8","right",44,8
448,"M10","right",44,8
449,"M5","left",44,8
449,"M6","left",44,8
449,"M7","left",44,8
449,"M10","left",44,8
449,"M1","right",44,8
450,"M5","left",44,8
450,"M6","left",44,8
450,"M1","right",44,8
451,"M1","left",44,8
451,"M6","left",44,8
451,"M1","right",44,8
452,"M6","left",44,8
452,"M1","right",44,8
452,"M2","right",44,8
452,"M8","right",44,8
453,"M8","left",44,8
453,"M1","right",44,8
454,"M5","left",44,8
454,"M7","left",44,8
454,"M8","left",44,8
454,"M2","right",44,8
454,"M8","right",44,8
455,"M7","left",44,8
455,"M8","left",44,8
455,"M2","right",44,8
456,"M7","left",44,8
456,"M8","left",44,8
456,"M11","right",44,8
457,"M5","left",44,8
457,"M8","left",44,8
457,"M5","right",44,8
457,"M6","right",44,8
457,"M11","right",44,8
458,"M7","left",44,8
458,"M8","left",44,8
458,"M5","right",44,8
458,"M11","right",44,8
459,"M6","left",44,8
459,"M1","right",44,8
459,"M5","right",44,8
459,"M11","right",44,8
460,"M6","left",44,8
460,"M11","left",44,8
460,"M1","right",44,8
460,"M11","right",44,8
461,"M6","left",44,8
461,"M8","left",44,8
461,"M1","right",44,8
461,"M2","right",44,8
462,"M8","left",44,8
462,"M1","right",44,8
462,"M2","right",44,8
463,"M5","left",44,8
463,"M8","left",44,8
463,"M2","right",44,8
464,"M5","left",44,8
464,"M7","left",44,8
464,"M11","left",44,8
464,"M2","right",44,8
465,"M5","left",44,8
465,"M11","left",44,8
465,"M2","right",44,8
466,"M5","left",44,8
467,"M5","left",44,8
468,"M5","left",44,8
468,"M7","left",44,8
468,"M7","right",44,8
469,"M7","right",44,8
470,"M7","right",44,8
472,"M8","right",44,8
473,"M1","left",44,8
474,"M8","left",44,8
475,"M7","right",44,8
478,"M8","right",44,8
479,"M11","left",44,8
480,"M8","left",44,8
480,"M11","left",44,8
480,"M11","right",44,8
481,"M8","left",44,8
482,"M8","left",44,8
483,"M8","left",44,8
485,"M8","left",44,8
485,"M11","left",44,8
485,"M11","right",44,8
486,"M8","left",44,8
486,"M11","right",44,8
487,"M8","left",44,8
488,"M7","left",44,8
488,"M8","left",44,8
488,"M11","left",44,8
489,"M7","left",44,8
489,"M11","left",44,8
490,"M11","left",44,8
491,"M11","left",44,8
492,"M11","left",44,8
493,"M11","left",44,8
501,"M2","left",44,8
502,"M2","left",44,8
503,"M2","left",44,8
503,"M2","right",44,8
506,"M7","right",44,8
508,"M7","left",44,8
509,"M7","left",44,8
510,"M2","right",44,8
512,"M2","left",44,8
513,"M2","left",44,8
514,"M2","left",44,8
515,"M2","left",44,8
516,"M2","left",44,8
525,"M12","right",44,8
526,"M12","right",44,8
527,"M12","right",44,8
528,"M12","right",44,8
529,"M12","right",44,8
530,"M12","left",44,8
530,"M12","right",44,8
531,"M12","left",44,8
531,"M12","right",44,8
532,"M12","right",44,8
533,"M12","right",44,8
534,"M12","right",44,8
535,"M12","right",44,8
536,"M12","right",44,8
542,"M7","left",44,8
543,"M7","left",44,8
544,"M7","left",44,8
545,"M7","left",44,8
546,"M4","right",44,8
547,"M4","left",44,8
548,"M4","left",44,8
549,"M7","right",44,8
550,"M7","right",44,8
550,"M9","right",44,8
551,"M6","left",44,8
552,"M7","right",44,8
554,"M7","left",44,8
554,"M5","right",44,8
554,"M9","right",44,8
555,"M7","left",44,8
555,"M9","left",44,8
555,"M5","right",44,8
555,"M9","right",44,8
556,"M5","right",44,8
556,"M9","right",44,8
557,"M2","left",44,8
557,"M6","left",44,8
557,"M2","right",44,8
557,"M9","right",44,8
558,"M6","left",44,8
558,"M2","right",44,8
558,"M9","right",44,8
559,"M6","left",44,8
559,"M2","right",44,8
559,"M4","right",44,8
560,"M5","left",44,8
560,"M6","left",44,8
560,"M7","left",44,8
560,"M4","right",44,8
560,"M5","right",44,8
560,"M9","right",44,8
561,"M5","left",44,8
561,"M6","left",44,8
561,"M7","left",44,8
561,"M4","right",44,8
561,"M5","right",44,8
561,"M9","right",44,8
562,"M6","left",44,8
562,"M7","left",44,8
562,"M4","right",44,8
562,"M5","right",44,8
562,"M9","right",44,8
563,"M6","left",44,8
563,"M7","left",44,8
563,"M9","right",44,8
564,"M6","left",44,8
564,"M7","left",44,8
564,"M9","right",44,8
565,"M3","left",44,8
565,"M6","left",44,8
565,"M9","right",44,8
566,"M3","left",44,8
566,"M3","right",44,8
566,"M9","right",44,8
567,"M3","right",44,8
568,"M3","left",44,8
568,"M5","right",44,8
569,"M3","left",44,8
569,"M5","left",44,8
569,"M3","right",44,8
569,"M5","right",44,8
569,"M9","right",44,8
570,"M3","right",44,8
570,"M5","right",44,8
571,"M5","left",44,8
571,"M3","right",44,8
572,"M5","right",44,8
573,"M3","right",44,8
574,"M3","left",44,8
574,"M5","left",44,8
574,"M6","left",44,8
574,"M6","right",44,8
575,"M5","left",44,8
575,"M12","left",44,8
575,"M3","right",44,8
576,"M5","left",44,8
576,"M6","left",44,8
576,"M1","right",44,8
577,"M5","left",44,8
577,"M1","right",44,8
577,"M6","right",44,8
578,"M1","right",44,8
578,"M6","right",44,8
579,"M3","left",44,8
579,"M1","right",44,8
579,"M6","right",44,8
580,"M2","left",44,8
580,"M12","left",44,8
580,"M1","right",44,8
580,"M4","right",44,8
580,"M6","right",44,8
580,"M10","right",44,8
581,"M2","left",44,8
581,"M12","left",44,8
581,"M3","right",44,8
581,"M4","right",44,8
581,"M6","right",44,8
581,"M10","right",44,8
582,"M2","left",44,8
582,"M12","left",44,8
582,"M4","right",44,8
582,"M10","right",44,8
583,"M2","left",44,8
583,"M12","left",44,8
583,"M10","right",44,8
584,"M2","left",44,8
584,"M6","left",44,8
584,"M12","left",44,8
584,"M10","right",44,8
585,"M2","left",44,8
585,"M12","left",44,8
585,"M10","right",44,8
586,"M9","left",44,8
586,"M10","right",44,8
587,"M3","left",44,8
587,"M10","right",44,8
587,"M11","right",44,8
588,"M3","left",44,8
588,"M1","right",44,8
589,"M3","left",44,8
589,"M1","right",44,8
589,"M3","right",44,8
590,"M5","right",44,8
590,"M7","right",44,8
591,"M1","left",44,8
591,"M5","right",44,8
592,"M10","left",44,8
592,"M2","right",44,8
592,"M5","right",44,8
592,"M10","right",44,8
593,"M1","right",44,8
593,"M2","right",44,8
593,"M10","right",44,8
594,"M3","left",44,8
594,"M5","left",44,8
594,"M2","right",44,8
594,"M5","right",44,8
594,"M8","right",44,8
594,"M10","right",44,8
595,"M1","left",44,8
595,"M5","left",44,8
595,"M2","right",44,8
595,"M8","right",44,8
595,"M10","right",44,8
595,"M12","right",44,8
596,"M1","left",44,8
596,"M5","left",44,8
596,"M11","left",44,8
596,"M10","right",44,8
596,"M12","right",44,8
597,"M5","left",44,8
597,"M10","right",44,8
597,"M12","right",44,8
598,"M5","left",44,8
598,"M10","left",44,8
598,"M1","right",44,8
598,"M10","right",44,8
598,"M12","right",44,8
599,"M5","left",44,8
599,"M1","right",44,8
599,"M10","right",44,8
599,"M12","right",44,8
600,"M5","left",44,8
600,"M11","left",44,8
600,"M1","right",44,8
600,"M10","right",44,8
601,"M5","left",44,8
601,"M6","left",44,8
601,"M8","left",44,8
601,"M11","left",44,8
601,"M12","left",44,8
601,"M6","right",44,8
601,"M10","right",44,8
602,"M4","left",44,8
602,"M6","left",44,8
602,"M8","left",44,8
602,"M11","left",44,8
602,"M12","left",44,8
602,"M6","right",44,8
602,"M10","right",44,8
602,"M11","right",44,8
603,"M8","left",44,8
603,"M12","left",44,8
603,"M7","right",44,8
603,"M10","right",44,8
604,"M12","left",44,8
605,"M8","left",44,8
606,"M1","right",44,8
607,"M1","right",44,8
607,"M7","right",44,8
608,"M7","left",44,8
609,"M1","right",44,8
609,"M8","right",44,8
609,"M11","right",44,8
610,"M7","left",44,8
610,"M8","left",44,8
610,"M1","right",44,8
611,"M7","left",44,8
611,"M8","left",44,8
611,"M1","right",44,8
612,"M6","left",44,8
612,"M9","right",44,8
614,"M11","left",44,8
614,"M1","right",44,8
614,"M7","right",44,8
615,"M7","left",44,8
615,"M11","left",44,8
615,"M1","right",44,8
615,"M11","right",44,8
616,"M11","left",44,8
616,"M1","right",44,8
616,"M11","right",44,8
618,"M9","right",44,8
619,"M9","left",44,8
620,"M9","left",44,8
620,"M9","right",44,8
621,"M2","left",44,8
621,"M1","right",44,8
621,"M9","right",44,8
622,"M2","left",44,8
622,"M5","left",44,8
622,"M1","right",44,8
622,"M9","right",44,8
623,"M2","left",44,8
623,"M5","left",44,8
623,"M1","right",44,8
623,"M9","right",44,8
624,"M5","left",44,8
624,"M1","right",44,8
625,"M5","left",44,8
625,"M12","left",44,8
625,"M1","right",44,8
625,"M6","right",44,8
625,"M7","right",44,8
626,"M5","left",44,8
626,"M1","right",44,8
626,"M7","right",44,8
627,"M5","left",44,8
627,"M7","right",44,8
628,"M5","left",44,8
628,"M7","right",44,8
628,"M12","right",44,8
629,"M5","left",44,8
629,"M7","left",44,8
629,"M12","left",44,8
630,"M7","left",44,8
630,"M12","left",44,8
630,"M1","right",44,8
630,"M7","right",44,8
631,"M12","left",44,8
631,"M2","right",44,8
632,"M5","left",44,8
632,"M12","left",44,8
633,"M12","left",44,8
633,"M2","right",44,8
633,"M9","right",44,8
634,"M12","left",44,8
634,"M2","right",44,8
635,"M2","left",44,8
635,"M5","left",44,8
636,"M5","left",44,8
637,"M12","left",44,8
637,"M2","right",44,8
638,"M6","left",44,8
638,"M2","right",44,8
638,"M6","right",44,8
639,"M6","right",44,8
640,"M1","right",44,8
640,"M2","right",44,8
640,"M6","right",44,8
641,"M1","right",44,8
641,"M6","right",44,8
642,"M1","right",44,8
643,"M1","right",44,8
644,"M1","right",44,8
644,"M2","right",44,8
644,"M5","right",44,8
645,"M2","right",44,8
646,"M5","left",44,8
646,"M6","left",44,8
646,"M2","right",44,8
647,"M5","left",44,8
647,"M6","left",44,8
647,"M1","right",44,8
647,"M2","right",44,8
647,"M12","right",44,8
648,"M1","right",44,8
648,"M12","right",44,8
650,"M12","left",44,8
650,"M12","right",44,8
651,"M12","right",44,8
652,"M12","right",44,8
653,"M1","left",44,8
653,"M1","right",44,8
653,"M12","right",44,8
654,"M12","right",44,8
655,"M7","right",44,8
655,"M12","right",44,8
656,"M5","left",44,8
656,"M5","right",44,8
656,"M7","right",44,8
656,"M12","right",44,8
657,"M3","left",44,8
657,"M7","left",44,8
657,"M5","right",44,8
658,"M3","left",44,8
658,"M7","left",44,8
658,"M3","right",44,8
658,"M5","right",44,8
659,"M7","left",44,8
659,"M8","left",44,8
659,"M5","right",44,8
659,"M7","right",44,8
659,"M10","right",44,8
660,"M8","left",44,8
660,"M5","right",44,8
661,"M8","left",44,8
661,"M5","right",44,8
662,"M7","left",44,8
662,"M1","right",44,8
662,"M5","right",44,8
662,"M8","right",44,8
663,"M2","left",44,8
663,"M2","right",44,8
663,"M8","right",44,8
664,"M8","right",44,8
664,"M11","right",44,8
665,"M1","right",44,8
665,"M8","right",44,8
665,"M11","right",44,8
666,"M10","left",44,8
666,"M1","right",44,8
666,"M3","right",44,8
667,"M8","left",44,8
667,"M10","left",44,8
667,"M3","right",44,8
668,"M10","left",44,8
668,"M3","right",44,8
669,"M10","left",44,8
669,"M3","right",44,8
669,"M7","right",44,8
669,"M10","right",44,8
670,"M2","right",44,8
670,"M3","right",44,8
670,"M4","right",44,8
671,"M1","right",44,8
671,"M3","right",44,8
671,"M4","right",44,8
671,"M9","right",44,8
672,"M4","right",44,8
673,"M9","left",44,8
674,"M1","right",44,8
675,"M4","left",44,8
675,"M7","left",44,8
675,"M1","right",44,8
675,"M8","right",44,8
676,"M8","left",44,8
676,"M1","right",44,8
676,"M7","right",44,8
677,"M8","left",44,8
677,"M1","right",44,8
677,"M7","right",44,8
678,"M7","right",44,8
678,"M9","right",44,8
678,"M11","right",44,8
679,"M2","right",44,8
679,"M11","right",44,8
680,"M11","left",44,8
680,"M2","right",44,8
681,"M2","right",44,8
681,"M7","right",44,8
681,"M9","right",44,8
682,"M2","right",44,8
682,"M8","right",44,8
682,"M9","right",44,8
683,"M2","right",44,8
683,"M8","right",44,8
683,"M9","right",44,8
684,"M2","right",44,8
684,"M9","right",44,8
685,"M8","left",44,8
685,"M8","right",44,8
686,"M8","right",44,8
687,"M7","left",44,8
687,"M7","right",44,8
687,"M8","right",44,8
688,"M7","left",44,8
688,"M7","right",44,8
688,"M8","right",44,8
688,"M11","right",44,8
689,"M1","left",44,8
689,"M1","right",44,8
689,"M7","right",44,8
689,"M11","right",44,8
690,"M11","left",44,8
690,"M7","right",44,8
690,"M11","right",44,8
691,"M11","right",44,8
692,"M2","left",44,8
694,"M9","right",44,8
695,"M1","right",44,8
695,"M2","right",44,8
695,"M9","right",44,8
696,"M2","right",44,8
696,"M9","right",44,8
697,"M2","right",44,8
697,"M9","right",44,8
698,"M2","right",44,8
698,"M9","right",44,8
699,"M2","right",44,8
699,"M9","right",44,8
700,"M2","right",44,8
700,"M9","right",44,8
701,"M11","left",44,8
701,"M2","right",44,8
701,"M9","right",44,8
702,"M11","left",44,8
702,"M9","right",44,8
702,"M11","right",44,8
703,"M1","right",44,8
703,"M9","right",44,8
703,"M11","right",44,8
704,"M8","left",44,8
704,"M1","right",44,8
705,"M1","right",44,8
705,"M8","right",44,8
705,"M9","right",44,8
707,"M7","right",44,8
712,"M10","left",44,8
713,"M10","left",44,8
714,"M10","left",44,8
714,"M10","right",44,8
715,"M10","left",44,8
716,"M4","right",44,8
716,"M10","right",44,8
717,"M4","right",44,8
717,"M10","right",44,8
718,"M10","right",44,8
719,"M10","right",44,8
720,"M7","right",44,8
720,"M10","right",44,8
721,"M7","right",44,8
721,"M10","right",44,8
721,"M12","right",44,8
722,"M7","right",44,8
722,"M9","right",44,8
722,"M10","right",44,8
723,"M10","right",44,8
723,"M12","right",44,8
724,"M10","right",44,8
724,"M12","right",44,8
726,"M5","right",44,8
727,"M6","left",44,8
727,"M11","right",44,8
728,"M6","left",44,8
728,"M8","left",44,8
728,"M5","right",44,8
729,"M5","left",44,8
729,"M6","left",44,8
729,"M8","left",44,8
729,"M2","right",44,8
729,"M6","right",44,8
729,"M8","right",44,8
730,"M5","left",44,8
730,"M2","right",44,8
730,"M4","right",44,8
730,"M8","right",44,8
731,"M5","left",44,8
731,"M2","right",44,8
731,"M4","right",44,8
731,"M8","right",44,8
731,"M9","right",44,8
732,"M5","left",44,8
732,"M2","right",44,8
732,"M3","right",44,8
732,"M4","right",44,8
732,"M9","right",44,8
733,"M5","left",44,8
733,"M2","right",44,8
733,"M3","right",44,8
733,"M4","right",44,8
733,"M5","right",44,8
733,"M7","right",44,8
733,"M9","right",44,8
734,"M12","left",44,8
734,"M2","right",44,8
734,"M3","right",44,8
734,"M4","right",44,8
734,"M9","right",44,8
734,"M10","right",44,8
735,"M11","left",44,8
735,"M12","left",44,8
735,"M2","right",44,8
735,"M3","right",44,8
735,"M4","right",44,8
735,"M9","right",44,8
735,"M10","right",44,8
736,"M12","left",44,8
736,"M4","right",44,8
736,"M9","right",44,8
736,"M10","right",44,8
736,"M11","right",44,8
737,"M12","left",44,8
737,"M2","right",44,8
737,"M9","right",44,8
737,"M10","right",44,8
737,"M11","right",44,8
738,"M6","left",44,8
738,"M12","left",44,8
738,"M2","right",44,8
738,"M4","right",44,8
738,"M9","right",44,8
738,"M10","right",44,8
739,"M6","left",44,8
739,"M7","left",44,8
739,"M12","left",44,8
739,"M2","right",44,8
739,"M4","right",44,8
739,"M5","right",44,8
739,"M6","right",44,8
739,"M9","right",44,8
739,"M10","right",44,8
739,"M11","right",44,8
740,"M7","left",44,8
740,"M12","left",44,8
740,"M2","right",44,8
740,"M3","right",44,8
740,"M5","right",44,8
740,"M6","right",44,8
740,"M7","right",44,8
740,"M9","right",44,8
740,"M10","right",44,8
741,"M7","left",44,8
741,"M12","left",44,8
741,"M2","right",44,8
741,"M3","right",44,8
741,"M5","right",44,8
741,"M6","right",44,8
741,"M10","right",44,8
742,"M8","left",44,8
742,"M12","left",44,8
742,"M3","right",44,8
742,"M6","right",44,8
742,"M8","right",44,8
743,"M5","left",44,8
743,"M12","left",44,8
743,"M3","right",44,8
743,"M5","right",44,8
743,"M6","right",44,8
744,"M8","left",44,8
744,"M3","right",44,8
744,"M5","right",44,8
745,"M8","left",44,8
745,"M3","right",44,8
745,"M5","right",44,8
746,"M8","left",44,8
746,"M2","right",44,8
746,"M3","right",44,8
746,"M5","right",44,8
746,"M7","right",44,8
747,"M2","right",44,8
747,"M7","right",44,8
748,"M4","left",44,8
748,"M6","left",44,8
748,"M2","right",44,8
748,"M4","right",44,8
748,"M7","right",44,8
749,"M5","left",44,8
749,"M2","right",44,8
749,"M4","right",44,8
749,"M7","right",44,8
749,"M11","right",44,8
750,"M5","left",44,8
750,"M2","right",44,8
750,"M4","right",44,8
750,"M6","right",44,8
750,"M11","right",44,8
751,"M5","left",44,8
751,"M6","left",44,8
751,"M2","right",44,8
751,"M4","right",44,8
751,"M6","right",44,8
751,"M11","right",44,8
752,"M5","left",44,8
752,"M2","right",44,8
752,"M4","right",44,8
752,"M6","right",44,8
752,"M10","right",44,8
752,"M12","right",44,8
753,"M5","left",44,8
753,"M2","right",44,8
753,"M4","right",44,8
753,"M6","right",44,8
753,"M10","right",44,8
753,"M11","right",44,8
754,"M5","left",44,8
754,"M6","right",44,8
754,"M9","right",44,8
754,"M11","right",44,8
755,"M5","left",44,8
755,"M9","right",44,8
755,"M10","right",44,8
755,"M12","right",44,8
756,"M5","left",44,8
756,"M9","right",44,8
756,"M10","right",44,8
756,"M12","right",44,8
757,"M5","left",44,8
757,"M10","right",44,8
757,"M12","right",44,8
758,"M5","left",44,8
758,"M3","right",44,8
758,"M10","right",44,8
758,"M12","right",44,8
759,"M3","right",44,8
759,"M8","right",44,8
759,"M10","right",44,8
759,"M12","right",44,8
760,"M3","right",44,8
760,"M10","right",44,8
760,"M12","right",44,8
761,"M3","right",44,8
761,"M6","right",44,8
761,"M7","right",44,8
761,"M10","right",44,8
762,"M6","left",44,8
762,"M8","left",44,8
762,"M3","right",44,8
762,"M7","right",44,8
763,"M7","left",44,8
763,"M8","left",44,8
763,"M3","right",44,8
763,"M4","right",44,8
764,"M6","left",44,8
764,"M7","left",44,8
764,"M3","right",44,8
765,"M4","left",44,8
765,"M6","left",44,8
765,"M7","left",44,8
765,"M3","right",44,8
765,"M5","right",44,8
766,"M3","right",44,8
766,"M5","right",44,8
766,"M12","right",44,8
767,"M4","right",44,8
767,"M5","right",44,8
767,"M12","right",44,8
768,"M6","left",44,8
768,"M4","right",44,8
768,"M5","right",44,8
768,"M12","right",44,8
769,"M4","right",44,8
769,"M12","right",44,8
770,"M10","left",44,8
770,"M12","left",44,8
770,"M12","right",44,8
771,"M9","right",44,8
771,"M11","right",44,8
772,"M2","right",44,8
772,"M9","right",44,8
772,"M11","right",44,8
773,"M2","left",44,8
773,"M2","right",44,8
773,"M7","right",44,8
773,"M9","right",44,8
773,"M11","right",44,8
774,"M8","left",44,8
774,"M2","right",44,8
774,"M9","right",44,8
774,"M11","right",44,8
775,"M8","left",44,8
775,"M2","right",44,8
775,"M11","right",44,8
776,"M2","right",44,8
776,"M11","right",44,8
777,"M7","left",44,8
777,"M2","right",44,8
777,"M11","right",44,8
778,"M7","left",44,8
778,"M11","right",44,8
779,"M7","left",44,8
779,"M4","right",44,8
779,"M7","right",44,8
779,"M11","right",44,8
780,"M11","right",44,8
782,"M9","right",44,8
783,"M9","right",44,8
784,"M9","right",44,8
785,"M9","right",44,8
786,"M9","right",44,8
787,"M9","right",44,8
787,"M10","right",44,8
788,"M10","right",44,8
789,"M8","right",44,8
789,"M10","right",44,8
790,"M8","right",44,8
790,"M10","right",44,8
791,"M8","right",44,8
791,"M10","right",44,8
792,"M7","right",44,8
792,"M10","right",44,8
793,"M1","right",44,8
793,"M10","right",44,8
794,"M1","right",44,8
794,"M10","right",44,8
795,"M1","right",44,8
795,"M6","right",44,8
795,"M10","right",44,8
796,"M1","right",44,8
796,"M7","right",44,8
796,"M12","right",44,8
797,"M10","right",44,8
797,"M12","right",44,8
798,"M4","left",44,8
798,"M3","right",44,8
798,"M10","right",44,8
798,"M12","right",44,8
799,"M4","left",44,8
799,"M3","right",44,8
799,"M5","right",44,8
799,"M7","right",44,8
799,"M12","right",44,8
800,"M2","right",44,8
800,"M7","right",44,8
801,"M1","right",44,8
802,"M5","left",44,8
802,"M2","right",44,8
802,"M4","right",44,8
803,"M2","right",44,8
803,"M3","right",44,8
803,"M4","right",44,8
804,"M2","right",44,8
804,"M3","right",44,8
804,"M4","right",44,8
804,"M5","right",44,8
805,"M2","right",44,8
805,"M3","right",44,8
805,"M4","right",44,8
805,"M5","right",44,8
805,"M7","right",44,8
805,"M8","right",44,8
805,"M9","right",44,8
806,"M7","left",44,8
806,"M8","left",44,8
806,"M3","right",44,8
806,"M4","right",44,8
806,"M5","right",44,8
806,"M6","right",44,8
806,"M11","right",44,8
807,"M1","left",44,8
807,"M7","left",44,8
807,"M3","right",44,8
807,"M11","right",44,8
808,"M7","left",44,8
808,"M4","right",44,8
808,"M11","right",44,8
809,"M7","left",44,8
809,"M2","right",44,8
809,"M11","right",44,8
810,"M7","left",44,8
810,"M2","right",44,8
810,"M11","right",44,8
811,"M6","left",44,8
811,"M2","right",44,8
811,"M11","right",44,8
812,"M2","right",44,8
812,"M8","right",44,8
813,"M8","right",44,8
814,"M8","right",44,8
814,"M11","right",44,8
815,"M11","right",44,8
816,"M1","left",44,8
816,"M3","left",44,8
816,"M11","right",44,8
817,"M1","left",44,8
817,"M1","right",44,8
817,"M11","right",44,8
818,"M1","left",44,8
818,"M1","right",44,8
819,"M1","right",44,8
819,"M6","right",44,8
820,"M6","right",44,8
821,"M6","right",44,8
821,"M7","right",44,8
822,"M6","right",44,8
826,"M8","left",44,8
829,"M10","right",44,8
831,"M10","right",44,8
833,"M8","right",44,8
834,"M7","left",44,8
834,"M12","left",44,8
834,"M8","right",44,8
835,"M8","right",44,8
836,"M8","right",44,8
839,"M12","right",44,8
840,"M12","right",44,8
841,"M7","left",44,8
841,"M11","right",44,8
841,"M12","right",44,8
842,"M11","right",44,8
