Timestamp,Actor,Behavior,Recipient,Location,Observer,Outside assigned observation time
9/1/2015 15:49:00,4,Fighting,2,UL,CW,
9/1/2015 16:00:00,2,Chasing,8,"LL, LR",CW,
9/1/2015 16:15:00,4,"Fighting, Chasing",9,"NB1, NB2, NB5",CW,
9/1/2015 16:17:00,4,"Fighting, Chasing",2,LL,CW,
9/1/2015 16:17:00,4,Fighting,2,LL,CW,
9/1/2015 16:18:00,12,"Fighting, Chasing",2,"LL, LR",CW,
9/1/2015 16:21:00,9,"Fighting, Chasing",12,"UL, UR",CW,
9/1/2015 16:28:00,2,Chasing,9,"MR, LR",CW,
9/2/2015 12:57:00,1,Induce-flee,2,LL,WL,
9/2/2015 12:57:00,1,Chasing,2,UR,WL,
9/2/2015 12:58:00,1,Chasing,2,LL,WL,
9/2/2015 13:03:00,1,Chasing,5,UR,WL,
9/2/2015 13:04:00,1,Fighting,7,NB2,WL,
9/2/2015 13:04:00,1,Chasing,5,LR,WL,
9/2/2015 13:04:00,1,Chasing,2,LL,WL,
9/2/2015 13:06:00,8,Chasing,3,UL,WL,
9/2/2015 13:06:00,1,Chasing,3,MR,WL,
9/2/2015 13:08:00,2,Fighting,8,LL,WL,
9/2/2015 13:10:00,1,Fighting,3,NB4,WL,
9/2/2015 13:11:00,1,Chasing,2,LR,WL,
9/2/2015 13:13:00,2,Chasing,6,MR,WL,
9/2/2015 13:13:00,7,Chasing,6,UL,WL,
9/2/2015 13:14:00,1,Induce-flee,5,UL,WL,
9/2/2015 13:14:00,1,Fighting,6,UL,WL,
9/2/2015 13:15:00,7,Fighting,6,UL,WL,
9/2/2015 13:15:00,1,Induce-flee,6,MR,WL,
9/2/2015 13:16:00,7,"Fighting, Chasing",2,UL,WL,
9/2/2015 13:16:00,1,Chasing,2,LR,WL,
9/2/2015 13:16:00,1,"Fighting, Chasing",2,LL,WL,
9/2/2015 13:17:00,1,Induce-flee,5,MR,WL,
9/2/2015 13:17:00,8,"Fighting, Chasing, Subordinate",7,UL,WL,
9/2/2015 13:18:00,1,"Fighting, Chasing, Subordinate",8,UL,WL,
9/2/2015 13:18:00,1,Chasing,2,LR,WL,
9/2/2015 13:18:00,1,Induce-flee,6,LR,WL,
9/2/2015 13:18:00,1,Chasing,2,LL,WL,
9/2/2015 13:19:00,1,Induce-flee,6,UL,WL,
9/2/2015 13:19:00,1,"Fighting, Chasing, Subordinate",8,UL,WL,
9/2/2015 13:20:00,1,"Fighting, Chasing",2,LL,WL,
9/2/2015 13:21:00,1,Chasing,2,LR,WL,
9/2/2015 13:21:00,1,Fighting,8,NB2,WL,
9/2/2015 13:22:00,1,Chasing,2,LL,WL,
9/2/2015 13:23:00,1,Induce-flee,5,UR,WL,
9/2/2015 13:25:00,2,"Fighting, Chasing",8,LL,WL,
9/2/2015 13:25:00,1,Induce-flee,6,ML,WL,
9/2/2015 13:26:00,2,Fighting,5,LR,WL,
9/2/2015 13:26:00,1,"Fighting, Chasing",8,UL,WL,
9/2/2015 13:28:00,1,Chasing,2,LR,WL,
9/2/2015 13:30:00,8,"Fighting, Chasing",5,UL,WL,
9/2/2015 13:30:00,1,"Fighting, Chasing",8,UL,WL,
9/2/2015 13:31:00,1,Induce-flee,6,MR,WL,
9/2/2015 13:32:00,1,Chasing,2,LR,WL,
9/2/2015 13:33:00,1,"Fighting, Chasing, Subordinate",8,UL,WL,
9/2/2015 13:35:00,"2, 6",Fighting,"2, 6",LR,WL,
9/2/2015 13:36:00,1,"Fighting, Chasing",2,LR,WL,
9/2/2015 13:38:00,1,Chasing,8,UL,WL,
9/2/2015 13:41:00,1,"Fighting, Chasing",2,NB2,WL,
9/2/2015 13:44:00,1,Chasing,2,LL,WL,
9/2/2015 13:45:00,1,Chasing,8,UL,WL,
9/2/2015 13:45:00,1,"Fighting, Chasing",8,UL,WL,
9/2/2015 13:47:00,1,Induce-flee,8,UL,WL,
9/2/2015 13:47:00,1,Fighting,8,UL,WL,
9/2/2015 13:47:00,1,"Fighting, Chasing",11,UR,WL,
9/2/2015 13:47:00,1,"Fighting, Chasing",8,UR,WL,
9/2/2015 13:48:00,1,Induce-flee,12,UL,WL,
9/2/2015 13:50:00,12,Fighting,6,NB5,WL,
9/3/2015 14:33:00,2,"Fighting, Chasing",10,LL,WL,
9/3/2015 14:33:00,1,"Fighting, Chasing",10,NB2,WL,
9/3/2015 14:34:00,1,Chasing,2,LL,WL,
9/3/2015 14:38:00,1,Chasing,2,LL,WL,
9/3/2015 14:38:00,1,"Chasing, Subordinate",6,MR,WL,
9/3/2015 14:41:00,1,"Fighting, Chasing",2,LL,WL,
9/3/2015 14:42:00,1,Chasing,6,UL,WL,
9/3/2015 14:43:00,10,Induce-flee,6,UL,WL,
9/3/2015 14:44:00,4,"Fighting, Chasing",9,NB4,WL,
9/3/2015 14:45:00,1,"Fighting, Chasing",3,UR,WL,
9/3/2015 14:48:00,1,"Fighting, Chasing",2,UL,WL,
9/3/2015 14:48:00,1,Chasing,2,LL,WL,
9/3/2015 14:50:00,10,"Fighting, Chasing",6,UL,WL,
9/3/2015 14:52:00,4,"Fighting, Chasing",2,NB5,WL,
9/3/2015 14:57:00,4,"Fighting, Chasing, Subordinate",7,NB4,WL,
9/3/2015 14:57:00,2,"Fighting, Chasing",5,MR,WL,
9/3/2015 14:57:00,1,"Fighting, Chasing",2,MR,WL,
9/3/2015 14:58:00,1,"Fighting, Chasing",9,MR,WL,
9/3/2015 14:59:00,8,"Fighting, Subordinate",4,NB5,WL,
9/3/2015 15:03:00,1,Fighting,8,NB5,WL,
9/3/2015 15:10:00,11,"Fighting, Chasing",10,UL,WL,
9/3/2015 15:10:00,1,"Chasing, Subordinate",4,NB3,WL,
9/3/2015 15:13:00,1,"Fighting, Chasing",8,UL,WL,
9/3/2015 15:16:00,1,"Fighting, Chasing",8,MR,WL,
9/3/2015 15:16:00,1,Chasing,2,LR,WL,
9/3/2015 15:16:00,8,"Fighting, Chasing",11,UL,WL,
9/3/2015 15:18:00,1,"Fighting, Chasing",8,UL,WL,
9/3/2015 15:21:00,1,"Fighting, Chasing",8,UL,WL,
9/3/2015 15:22:00,1,"Fighting, Chasing",11,LL,WL,
9/3/2015 15:25:00,1,"Fighting, Chasing",8,UR,WL,
9/3/2015 15:29:00,8,"Fighting, Chasing",6,MR,WL,
9/4/2015 20:36:00,9,Subordinate,10,ML,BN,
9/4/2015 20:40:00,10,"Fighting, Chasing",7,"UL, UR",BN,
9/4/2015 20:40:00,10,Fighting,9,UL,BN,
9/4/2015 20:44:00,9,Fighting,10,UL,BN,
9/4/2015 20:46:00,9,Fighting,10,UL,BN,
9/4/2015 20:47:00,10,Fighting,7,UL,BN,
9/4/2015 20:48:00,9,Chasing,10,UL,BN,
9/4/2015 20:48:00,9,"Chasing, Mounting",10,UL,BN,
9/4/2015 20:50:00,9,Fighting,10,UR,BN,
9/4/2015 20:56:00,10,Fighting,7,UL,BN,
9/4/2015 20:56:00,"9, 10",Fighting,"9, 10",UL,BN,
9/4/2015 20:56:00,10,Fighting,7,UL,BN,
9/4/2015 20:57:00,9,Mounting,10,UL,BN,
9/4/2015 20:57:00,9,Fighting,10,UL,BN,
9/4/2015 20:58:00,10,Fighting,7,UL,BN,
9/4/2015 20:58:00,9,Fighting,10,UL,BN,
9/4/2015 20:59:00,10,Chasing,7,"NB4, NB5",BN,
9/4/2015 21:02:00,9,Subordinate,10,UL,BN,
9/4/2015 21:03:00,10,Chasing,7,UL,BN,
9/4/2015 21:04:00,9,Fighting,10,UL,BN,
9/4/2015 21:05:00,9,Fighting,10,UL,BN,
9/4/2015 21:14:00,9,Fighting,10,UL,BN,
9/4/2015 21:19:00,9,Fighting,10,UL,BN,
9/5/2015 15:51:00,4,Chasing,10,NB4,WL,
9/5/2015 15:52:00,4,Fighting,10,NB3,WL,
9/5/2015 15:53:00,4,"Fighting, Chasing, Subordinate",9,NB4,WL,
9/5/2015 15:55:00,11,"Fighting, Chasing",9,UL,WL,
9/5/2015 15:58:00,1,"Fighting, Chasing",4,UR,WL,
9/5/2015 15:59:00,11,"Fighting, Chasing",5,UL,WL,
9/5/2015 16:00:00,1,"Fighting, Chasing",4,NB5,WL,
9/5/2015 16:07:00,1,"Fighting, Chasing",6,UR,WL,
9/5/2015 16:09:00,1,"Fighting, Chasing",11,UL,WL,
9/5/2015 16:09:00,1,Fighting,11,NB1,WL,
9/5/2015 16:15:00,1,Chasing,8,UR,WL,
9/5/2015 16:17:00,1,"Fighting, Chasing",4,NB4,WL,
9/5/2015 16:19:00,1,Chasing,8,MR,WL,
9/5/2015 16:20:00,11,"Fighting, Chasing, Subordinate",4,NB1,WL,
9/5/2015 16:20:00,1,"Fighting, Chasing, Subordinate",4,LL,WL,
9/5/2015 16:22:00,3,"Fighting, Chasing",5,NB1,WL,
9/5/2015 16:23:00,1,Chasing,2,LL,WL,
9/5/2015 16:23:00,1,Chasing,2,NB3,WL,
9/5/2015 16:25:00,8,"Fighting, Chasing",7,NB5,WL,
9/5/2015 16:25:00,1,Chasing,2,LR,WL,
9/5/2015 16:26:00,1,Chasing,2,LL,WL,
9/5/2015 16:27:00,1,"Fighting, Chasing",2,NB1,WL,
9/5/2015 16:30:00,11,"Chasing, Subordinate",7,NB3,WL,
9/5/2015 16:33:00,1,Induce-flee,5,UR,WL,
9/5/2015 16:35:00,1,"Fighting, Chasing",5,UL,WL,
9/5/2015 16:36:00,1,"Fighting, Chasing",11,NB2,WL,
9/5/2015 16:38:00,1,Chasing,5,LL,WL,
9/5/2015 16:40:00,1,Subordinate,5,NB1,WL,
9/6/2015 16:06:00,1,Chasing,8,UL,WL,
9/6/2015 16:10:00,1,Chasing,11,UL,WL,
9/6/2015 16:15:00,1,Chasing,11,MR,WL,
9/6/2015 16:16:00,1,"Fighting, Chasing",11,UL,WL,
9/6/2015 16:20:00,1,Chasing,11,NB1,WL,
9/6/2015 16:23:00,11,Chasing,9,ML,WL,
9/6/2015 16:24:00,11,Chasing,7,UL,WL,
9/6/2015 16:24:00,1,"Fighting, Chasing",7,NB3,WL,
9/6/2015 16:25:00,1,Induce-flee,5,MR,WL,
9/6/2015 16:29:00,1,"Fighting, Chasing",9,MR,WL,
9/6/2015 16:30:00,9,Subordinate,5,NB1,WL,
9/6/2015 16:33:00,1,"Fighting, Chasing",9,NB2,WL,
9/6/2015 16:38:00,11,"Fighting, Chasing, Mounting",3,UL,WL,
9/6/2015 16:38:00,11,Chasing,3,LL,WL,
9/6/2015 16:42:00,1,"Fighting, Chasing",11,UL,WL,
9/6/2015 16:45:00,1,"Fighting, Chasing, Subordinate",10,NB2,WL,
9/6/2015 16:48:00,12,"Fighting, Chasing",9,UL,WL,
9/6/2015 16:49:00,9,Fighting,10,LL,WL,
9/6/2015 16:49:00,10,"Fighting, Chasing",9,LL,WL,
9/6/2015 16:51:00,1,Chasing,12,UL,WL,
9/6/2015 16:51:00,1,Induce-flee,11,MR,WL,
9/6/2015 16:53:00,1,"Fighting, Chasing","3, 12",LL,WL,
9/6/2015 16:54:00,1,"Fighting, Chasing",10,LR,XX,
9/6/2015 16:54:00,11,"Fighting, Subordinate",3,NB1,WL,
9/6/2015 16:55:00,11,"Fighting, Subordinate",9,NB1,WL,
9/6/2015 16:56:00,11,Subordinate,10,NB1,WL,
9/6/2015 16:58:00,1,"Fighting, Chasing",11,NB1,WL,
9/6/2015 18:14:00,1,Fighting,11,LL,BN,
9/6/2015 18:22:00,1,Fighting,9,LR,BN,
9/6/2015 18:23:00,1,Fighting,7,"MR, LR",BN,
9/6/2015 18:30:00,1,Fighting,7,UL,BN,
9/6/2015 18:30:00,1,Fighting,7,NB1,BN,
9/6/2015 18:32:00,1,Chasing,12,MR,BN,
9/6/2015 18:44:00,2,Fighting,3,NB5,BN,
9/6/2015 18:45:00,1,Fighting,6,NB5,BN,
9/6/2015 18:50:00,1,"Fighting, Chasing",8,"UL, ML",BN,
9/6/2015 18:51:00,1,Chasing,2,LL,BN,
9/6/2015 18:52:00,1,Induce-flee,8,UR,BN,
9/6/2015 18:53:00,1,Fighting,8,ML,BN,
9/7/2015 13:42:00,1,"Fighting, Chasing",2,"LL, LR",BN,
9/7/2015 13:44:00,1,Induce-flee,11,UL,BN,
9/7/2015 13:51:00,11,Fighting,9,ML,BN,
9/7/2015 13:53:00,1,Fighting,5,LR,BN,
9/7/2015 13:58:00,11,Fighting,5,UR,BN,
9/7/2015 13:58:00,1,Fighting,11,UR,BN,
9/7/2015 14:03:00,11,Fighting,9,UL,BN,
9/7/2015 14:24:00,1,Fighting,9,UL,BN,
9/7/2015 14:42:00,8,Fighting,6,UR,BN,
9/7/2015 14:43:00,8,Induce-flee,6,UR,BN,
9/7/2015 14:43:00,8,Fighting,"6, 9",UL,BN,
9/7/2015 14:46:00,8,Fighting,9,ML,BN,
9/7/2015 14:46:00,8,Fighting,6,UR,BN,
9/7/2015 15:12:00,8,Fighting,4,NB4,BN,
9/7/2015 15:20:00,11,Chasing,5,MR,BN,
9/7/2015 15:23:00,12,Fighting,7,UL,BN,
9/7/2015 15:25:00,12,Induce-flee,11,MR,BN,
9/7/2015 15:25:00,12,Chasing,5,UL,BN,
9/8/2015 12:12:00,10,Fighting,6,UR,CW,
9/8/2015 12:13:00,1,Chasing,6,"UR, MR",CW,
9/8/2015 12:14:00,1,Fighting,6,MR,CW,
9/8/2015 12:14:00,10,"Fighting, Chasing",7,"UL, UR",CW,
9/8/2015 12:15:00,1,"Fighting, Chasing",7,"MR, LR",CW,
9/8/2015 12:16:00,1,Induce-flee,6,MR,CW,
9/8/2015 12:18:00,1,"Fighting, Chasing",10,UL,CW,
9/8/2015 12:19:00,10,"Fighting, Chasing",6,UL,CW,
9/8/2015 12:20:00,10,"Fighting, Chasing",7,"UR, MR, LR, NB3",CW,
9/8/2015 12:25:00,1,"Fighting, Chasing",6,"UL, UR, MR",CW,
9/8/2015 12:26:00,10,"Fighting, Chasing",7,"UL, UR",CW,
9/8/2015 12:28:00,7,Fighting,4,UL,CW,
9/8/2015 12:28:00,10,"Fighting, Chasing",7,UL,CW,
9/8/2015 12:30:00,1,Chasing,6,"UR, MR",CW,
9/8/2015 12:31:00,7,"Fighting, Chasing",6,"UR, MR",CW,
9/8/2015 12:32:00,10,"Fighting, Chasing",7,UR,CW,
9/8/2015 12:32:00,1,"Fighting, Chasing",6,"UR, MR",CW,
9/8/2015 12:33:00,10,"Fighting, Chasing",6,"UL, UR",CW,
9/8/2015 12:34:00,7,Chasing,6,"ML, UR",CW,
9/8/2015 12:34:00,10,"Fighting, Chasing",6,"UL, ML, MR",CW,
9/8/2015 12:38:00,7,"Fighting, Chasing",6,UR,CW,
9/8/2015 12:39:00,10,"Fighting, Chasing",6,"UL, UR",CW,
9/8/2015 12:39:00,6,"Fighting, Chasing",5,UL,CW,
9/8/2015 12:40:00,10,"Fighting, Chasing",5,"UL, ML",CW,
9/8/2015 12:42:00,10,"Fighting, Chasing",7,UR,CW,
9/8/2015 12:42:00,10,"Fighting, Chasing",3,"UL, ML",CW,
9/8/2015 12:42:00,10,"Fighting, Chasing",6,"UL, ML, MR",CW,
9/8/2015 12:44:00,4,Chasing,10,"UL, ML",CW,
9/8/2015 12:45:00,4,"Fighting, Chasing",10,"UL, ML",CW,
9/8/2015 12:46:00,4,"Fighting, Chasing",10,"UL, ML",CW,
9/8/2015 12:46:00,10,Chasing,7,"UL, UR",CW,
9/8/2015 12:46:00,1,Chasing,3,"LR, NB3, NB4, NB5",CW,
9/8/2015 12:48:00,10,"Fighting, Chasing",3,"UL, ML, LL",CW,
9/8/2015 12:49:00,10,"Fighting, Chasing",7,"UL, UR",CW,
9/8/2015 12:50:00,10,"Fighting, Chasing",7,"UL, UR",CW,
9/8/2015 12:52:00,4,Chasing,10,"UL, ML",CW,
9/8/2015 12:52:00,4,Chasing,5,"UL, ML, LL, UR",CW,
9/8/2015 12:53:00,10,Chasing,6,"UL, UR, MR",CW,
9/8/2015 12:55:00,1,Chasing,5,"LL, NB1, NB2, NB5",CW,
9/8/2015 13:10:00,5,Chasing,12,"NB1, NB5",CW,
9/8/2015 13:15:00,1,"Fighting, Chasing",10,UL,CW,
9/8/2015 13:16:00,10,Fighting,3,UL,CW,
9/8/2015 13:17:00,1,"Fighting, Chasing",3,"MR, LR",CW,
9/8/2015 13:24:00,1,"Fighting, Chasing",6,"UR, MR",CW,
9/8/2015 13:26:00,11,Chasing,6,"UR, MR",CW,
9/8/2015 13:27:00,11,Chasing,6,"UR, MR",CW,
9/8/2015 13:30:00,1,Chasing,6,"MR, LR",CW,
9/8/2015 13:30:00,1,Chasing,6,UR,CW,
9/8/2015 13:35:00,11,Chasing,6,"UR, MR",CW,
9/8/2015 13:36:00,8,Fighting,6,NB5,CW,
9/8/2015 13:37:00,1,Chasing,11,"UL, UR",CW,
9/8/2015 13:47:00,1,Chasing,10,"UL, UR",CW,
9/8/2015 13:49:00,1,Chasing,12,"UL, UR",CW,
9/8/2015 15:05:00,1,Chasing,2,"LL, LR",MT,
9/8/2015 15:07:00,1,"Fighting, Chasing",2,"LL, LR",MT,
9/8/2015 15:09:00,1,"Fighting, Chasing",9,"UL, ML, LL, NB1, NB2",MT,
9/8/2015 15:10:00,1,Chasing,5,"LL, LR",MT,
9/8/2015 15:13:00,8,"Fighting, Chasing",5,NB5,MT,
9/8/2015 15:19:00,1,"Fighting, Chasing",3,"UL, ML, LL, NB1, NB2, NB5",MT,
9/8/2015 15:22:00,1,"Fighting, Chasing",7,"LL, NB1, NB2, NB5",MT,
9/8/2015 15:30:00,8,Chasing,6,"UL, UR, MR",MT,
9/8/2015 15:34:00,8,"Fighting, Chasing",6,"UR, MR",MT,
9/8/2015 15:42:00,8,Subordinate,6,UR,MT,
9/8/2015 15:42:00,8,Chasing,6,"UR, MR",MT,
9/8/2015 15:45:00,8,Induce-flee,6,MR,MT,
9/9/2015 12:11:00,10,"Fighting, Chasing",9,UL,WL,
9/9/2015 12:11:00,10,Chasing,5,UL,WL,
9/9/2015 12:13:00,10,"Fighting, Chasing",9,UL,WL,
9/9/2015 12:16:00,1,Chasing,7,ML,WL,
9/9/2015 12:20:00,1,Chasing,9,MR,WL,
9/9/2015 12:21:00,10,"Fighting, Chasing, Subordinate",7,UL,WL,
9/9/2015 12:22:00,10,"Fighting, Chasing",5,UL,WL,
9/9/2015 12:24:00,1,Induce-flee,10,UL,WL,
9/9/2015 12:26:00,"4, 10",Fighting,"4, 10",UL,WL,
9/9/2015 12:26:00,1,"Fighting, Chasing",4,UL,WL,
9/9/2015 12:27:00,1,"Fighting, Chasing",4,UR,WL,
9/9/2015 12:28:00,"4, 10","Fighting, Chasing","4, 10",UL,WL,
9/9/2015 12:28:00,1,Chasing,4,ML,WL,
9/9/2015 12:29:00,10,"Fighting, Chasing",9,UL,WL,
9/9/2015 12:29:00,4,"Fighting, Chasing",5,UL,WL,
9/9/2015 12:29:00,10,"Fighting, Chasing",5,UL,WL,
9/9/2015 12:35:00,1,Induce-flee,4,MR,WL,
9/9/2015 12:36:00,1,Subordinate,4,UR,WL,
9/9/2015 12:36:00,1,Chasing,7,ML,WL,
9/9/2015 12:37:00,4,"Fighting, Chasing",10,UL,WL,
9/9/2015 12:38:00,4,Fighting,7,UL,WL,
9/9/2015 12:38:00,4,"Fighting, Chasing",10,UL,WL,
9/9/2015 12:39:00,10,"Fighting, Chasing, Subordinate",4,ML,WL,
9/9/2015 12:41:00,1,Induce-flee,7,LL,WL,
9/9/2015 12:42:00,10,Chasing,7,UL,WL,
9/9/2015 12:44:00,4,"Fighting, Chasing",10,UL,WL,
9/9/2015 12:45:00,4,"Fighting, Chasing",9,UL,WL,
9/9/2015 12:45:00,1,"Fighting, Chasing",7,UL,WL,
9/9/2015 12:47:00,1,"Fighting, Chasing",7,MR,WL,
9/9/2015 12:48:00,10,"Fighting, Chasing",9,UL,WL,
9/9/2015 12:49:00,4,"Fighting, Chasing",10,UL,WL,
9/9/2015 12:49:00,4,"Fighting, Chasing",10,UL,WL,
9/9/2015 12:50:00,4,Chasing,10,UL,WL,
9/9/2015 12:50:00,4,"Fighting, Chasing",10,UL,WL,
9/9/2015 12:51:00,8,"Fighting, Chasing",10,ML,WL,
9/9/2015 12:52:00,8,Chasing,5,UL,WL,
9/9/2015 12:54:00,11,Chasing,5,NB5,WL,
9/9/2015 12:55:00,8,"Fighting, Chasing",9,ML,WL,
9/9/2015 12:55:00,8,Chasing,6,MR,WL,
9/9/2015 12:58:00,1,Fighting,8,NB5,WL,
9/9/2015 12:58:00,1,"Fighting, Chasing",10,NB5,WL,
9/9/2015 13:00:00,8,Chasing,6,MR,WL,
9/9/2015 13:03:00,1,Chasing,"6, 8",UL,WL,
9/9/2015 13:08:00,1,"Fighting, Chasing",6,UL,WL,
9/9/2015 13:08:00,1,Chasing,11,ML,WL,
9/9/2015 13:09:00,1,Induce-flee,3,NB2,WL,
9/9/2015 13:09:00,1,"Fighting, Chasing",11,NB2,WL,
9/9/2015 13:12:00,1,"Fighting, Chasing",11,NB1,WL,
9/9/2015 13:13:00,3,Induce-flee,6,UL,WL,
9/9/2015 13:15:00,1,Chasing,11,UL,WL,
9/9/2015 13:17:00,1,Chasing,6,ML,WL,
9/9/2015 13:17:00,1,"Chasing, Subordinate",6,UR,WL,
9/9/2015 13:18:00,1,Chasing,11,LL,WL,
9/9/2015 13:22:00,10,Chasing,6,UR,WL,
9/9/2015 13:23:00,10,Fighting,3,ML,WL,
9/9/2015 13:24:00,10,Chasing,6,UL,WL,
9/9/2015 13:26:00,10,Chasing,6,UL,WL,
9/9/2015 13:28:00,8,Fighting,3,NB5,WL,
9/9/2015 13:30:00,10,Chasing,6,UL,WL,
9/9/2015 13:30:00,1,"Chasing, Subordinate",10,UL,WL,
9/9/2015 13:36:00,10,Chasing,6,UL,WL,
9/9/2015 13:37:00,10,Chasing,3,UL,WL,
9/9/2015 13:42:00,10,Chasing,7,UL,WL,
9/9/2015 13:43:00,7,Chasing,6,MR,WL,
9/9/2015 13:44:00,10,"Fighting, Chasing",7,UL,WL,
9/9/2015 13:45:00,7,Induce-flee,6,MR,WL,
9/9/2015 13:48:00,10,"Fighting, Chasing",6,UR,WL,
9/9/2015 13:50:00,1,Induce-flee,7,MR,WL,
9/9/2015 13:52:00,1,"Chasing, Subordinate",10,UL,WL,
9/9/2015 13:53:00,1,Chasing,2,LL,WL,
9/9/2015 13:54:00,1,Chasing,10,MR,WL,
9/9/2015 13:54:00,1,"Fighting, Chasing",2,LL,WL,
9/9/2015 13:55:00,1,Chasing,10,UL,WL,
