Timestamp,Actor,Behavior,Recipient,Location,Observer,Outside assigned observation time
8/31/2015 15:39:00,8,Chasing,1,"LL, LR",CW,
8/31/2015 15:40:00,8,"Fighting, Chasing",12,"LL, NB2",CW,
8/31/2015 15:40:00,12,Fighting,11,NB2,CW,
8/31/2015 15:41:00,8,"Fighting, Chasing",2,MR,CW,
8/31/2015 15:41:00,8,"Fighting, Chasing",12,UR,CW,
8/31/2015 15:43:00,3,"Fighting, Chasing",5,"MR, LR, NB3",CW,
8/31/2015 15:44:00,8,Fighting,7,ML,CW,
8/31/2015 15:45:00,2,Chasing,4,"UL, ML, MR",CW,
8/31/2015 15:46:00,12,"Fighting, Chasing",11,"UL, ML",CW,
8/31/2015 15:48:00,8,Chasing,12,"ML, MR",CW,
8/31/2015 15:49:00,12,Chasing,8,"LL, MR, LR",CW,
8/31/2015 15:52:00,12,Fighting,10,LL,CW,
8/31/2015 15:52:00,1,"Fighting, Chasing",6,"UR, MR, LR",CW,
8/31/2015 15:52:00,1,"Fighting, Chasing",2,"UL, ML, UR",CW,
8/31/2015 15:53:00,1,"Fighting, Chasing",6,"UL, ML",CW,
8/31/2015 15:57:00,2,"Fighting, Chasing",1,"UL, ML",CW,
8/31/2015 15:58:00,8,"Fighting, Chasing",1,"UL, ML, LL, NB1, NB2, NB3, NB4, NB5",CW,
8/31/2015 15:59:00,12,Fighting,2,LR,CW,
8/31/2015 16:00:00,8,"Fighting, Chasing",4,"UL, UR, MR, LR",CW,
9/1/2015 12:06:00,9,Chasing,7,UL,WL,
9/1/2015 12:10:00,8,Chasing,10,LL,WL,
9/1/2015 12:10:00,8,"Fighting, Chasing",10,UR,WL,
9/1/2015 12:12:00,3,"Fighting, Chasing",2,NB3,WL,
9/1/2015 12:15:00,7,Chasing,3,UL,WL,
9/1/2015 12:25:00,7,"Chasing, Subordinate",1,ML,WL,
9/1/2015 12:25:00,5,"Fighting, Chasing",4,LR,WL,
9/1/2015 12:28:00,8,"Fighting, Chasing",12,LR,WL,
9/1/2015 12:29:00,8,"Fighting, Chasing",5,LL,WL,
9/1/2015 12:31:00,8,Subordinate,1,LL,WL,
9/1/2015 12:31:00,8,Chasing,10,LL,WL,
9/1/2015 12:32:00,8,Chasing,12,UR,WL,
9/1/2015 12:32:00,2,Chasing,10,UL,WL,
9/1/2015 12:33:00,8,Chasing,2,LR,WL,
9/1/2015 12:33:00,7,"Fighting, Chasing",1,MR,WL,
9/1/2015 12:34:00,8,"Fighting, Chasing",7,MR,WL,
9/1/2015 12:35:00,4,Induce-flee,1,LL,WL,
9/1/2015 12:38:00,2,"Fighting, Chasing",7,UL,WL,
9/1/2015 12:40:00,8,Chasing,12,MR,WL,
9/1/2015 12:41:00,10,"Fighting, Chasing",2,UR,WL,
9/1/2015 12:41:00,1,"Fighting, Chasing",5,LL,WL,
9/1/2015 12:42:00,8,Chasing,12,LL,WL,
9/1/2015 12:43:00,2,"Fighting, Chasing",10,ML,WL,
9/1/2015 12:44:00,2,"Fighting, Chasing",9,UL,WL,
9/1/2015 12:44:00,2,"Fighting, Chasing",9,ML,WL,
9/1/2015 12:46:00,12,"Fighting, Chasing",6,UL,WL,
9/1/2015 12:46:00,12,"Fighting, Chasing",6,UR,WL,
9/1/2015 12:47:00,12,Chasing,5,MR,WL,
9/1/2015 12:48:00,10,Chasing,1,UL,WL,
9/1/2015 12:51:00,12,"Fighting, Chasing",6,UL,WL,
9/1/2015 12:51:00,12,"Fighting, Chasing",1,LL,WL,
9/1/2015 12:52:00,12,Fighting,1,NB2,WL,
9/1/2015 12:52:00,8,"Fighting, Subordinate",12,NB2,WL,
9/1/2015 12:53:00,8,Chasing,6,UL,WL,
9/1/2015 12:54:00,12,Mounting,6,ML,WL,
9/1/2015 12:55:00,12,"Fighting, Chasing",6,ML,WL,
9/1/2015 12:56:00,6,Fighting,7,UR,WL,
9/1/2015 12:57:00,7,"Fighting, Chasing",4,MR,WL,
9/1/2015 12:58:00,6,"Fighting, Chasing",10,UL,WL,
9/1/2015 12:59:00,6,"Fighting, Chasing",10,UL,WL,
9/1/2015 12:59:00,6,"Fighting, Chasing",9,UL,WL,
9/2/2015 12:06:00,8,"Fighting, Chasing",6,"UL, ML, UR",CW,
9/2/2015 12:07:00,6,"Fighting, Chasing",7,"UR, MR",CW,
9/2/2015 12:08:00,10,Fighting,7,LL,CW,
9/2/2015 12:08:00,10,Fighting,1,UL,CW,
9/2/2015 12:10:00,4,Fighting,1,NB3,CW,
9/2/2015 12:10:00,8,"Fighting, Chasing",4,"LR, NB3",CW,
9/2/2015 12:14:00,8,"Fighting, Chasing",3,NB1,CW,
9/2/2015 12:15:00,12,Fighting,11,NB2,CW,
9/2/2015 12:18:00,8,Chasing,12,"LL, LR",CW,
9/2/2015 12:19:00,3,Chasing,10,"UL, ML",CW,
9/2/2015 12:20:00,8,Chasing,10,"ML, MR",CW,
9/2/2015 12:21:00,1,"Fighting, Chasing",5,"NB3, NB4, NB5",CW,
9/2/2015 12:21:00,11,Fighting,5,NB3,CW,
9/2/2015 12:26:00,8,Chasing,4,"LR, NB1, NB3, NB4, NB5",CW,
9/2/2015 12:27:00,1,Fighting,7,NB2,CW,
9/2/2015 12:27:00,8,"Fighting, Chasing",7,"LL, NB1, NB2",CW,
9/2/2015 12:35:00,12,Mounting,2,UR,CW,
9/2/2015 12:36:00,11,"Fighting, Chasing",1,"UL, UR",CW,
9/2/2015 12:38:00,11,Fighting,4,UL,CW,
9/2/2015 12:38:00,10,"Fighting, Chasing",7,"MR, LR",CW,
9/2/2015 12:43:00,8,Chasing,12,"MR, LR",CW,
9/2/2015 12:44:00,12,Fighting,11,NB2,CW,
9/2/2015 12:45:00,12,"Fighting, Chasing",4,"LL, LR, NB1, NB2, NB3, NB4, NB5",CW,
9/2/2015 12:45:00,8,"Fighting, Chasing",12,"MR, LR, NB3, NB4",CW,
9/2/2015 12:46:00,8,"Fighting, Chasing",11,"LL, NB2",CW,
9/2/2015 12:46:00,8,Fighting,11,NB2,CW,
9/2/2015 12:47:00,8,"Fighting, Chasing",7,"ML, MR, LR",CW,
9/2/2015 12:48:00,8,Chasing,9,"LL, LR",CW,
9/2/2015 12:54:00,8,Fighting,11,LL,CW,
9/2/2015 12:55:00,12,"Fighting, Chasing",11,"LL, LR",CW,
9/2/2015 12:56:00,12,Fighting,11,NB2,CW,
9/2/2015 12:56:00,8,"Fighting, Chasing",9,"UL, ML, MR, LR",CW,
9/2/2015 12:59:00,8,"Fighting, Chasing",12,"ML, LL, LR, NB1, NB2, NB3, NB4, NB5",CW,
9/3/2015 12:05:00,12,"Fighting, Chasing",3,"LL, NB1, NB2, NB5",CW,
9/3/2015 12:06:00,6,Chasing,5,"UL, UR",CW,
9/3/2015 12:08:00,10,"Fighting, Chasing",7,"MR, LR",CW,
9/3/2015 12:09:00,7,Fighting,1,LL,CW,
9/3/2015 12:10:00,12,Fighting,10,UR,CW,
9/3/2015 12:10:00,4,Fighting,1,MR,CW,
9/3/2015 12:11:00,10,Fighting,4,LL,CW,
9/3/2015 12:12:00,10,"Fighting, Chasing",1,"UL, ML, UR",CW,
9/3/2015 12:12:00,10,Fighting,7,"LL, LR",CW,
9/3/2015 12:13:00,8,"Fighting, Chasing",10,"UL, UR",CW,
9/3/2015 12:13:00,8,Chasing,10,"ML, MR",CW,
9/3/2015 12:16:00,8,"Fighting, Chasing",6,"UL, ML, UR",CW,
9/3/2015 12:18:00,12,Chasing,1,"LL, LR",CW,
9/3/2015 12:18:00,8,Fighting,7,"LL, NB1, NB5",CW,
9/3/2015 12:18:00,8,"Fighting, Chasing",12,"ML, LL, MR, LR",CW,
9/3/2015 12:21:00,8,"Fighting, Chasing",10,"NB1, NB2, NB5",CW,
9/3/2015 12:22:00,8,Fighting,12,NB5,CW,
9/3/2015 12:23:00,12,"Fighting, Chasing",11,"NB1, NB2, NB4, NB5",CW,
9/3/2015 12:25:00,12,Chasing,1,"LL, MR, LR",CW,
9/3/2015 12:25:00,8,"Fighting, Chasing",12,LL,CW,
9/3/2015 12:25:00,12,"Fighting, Chasing",6,"UL, ML, UR",CW,
9/3/2015 12:35:00,8,"Fighting, Chasing",12,"LL, LR",CW,
9/3/2015 12:36:00,7,Fighting,3,UL,CW,
9/3/2015 12:37:00,8,Fighting,10,LL,CW,
9/3/2015 12:37:00,8,Fighting,12,"LL, LR",CW,
9/3/2015 12:38:00,8,Fighting,10,LL,CW,
9/3/2015 12:39:00,8,"Fighting, Chasing",3,"ML, LL",CW,
9/3/2015 12:41:00,8,Chasing,12,"MR, LR",CW,
9/3/2015 12:41:00,8,"Fighting, Chasing",12,"UL, ML, LL",CW,
9/3/2015 12:43:00,8,"Fighting, Chasing",7,"UL, ML, LL, MR",CW,
9/3/2015 12:44:00,8,Chasing,12,"UR, MR",CW,
9/3/2015 12:47:00,10,"Fighting, Chasing",1,"ML, MR",CW,
9/3/2015 12:49:00,12,Fighting,11,NB2,CW,
9/3/2015 12:50:00,8,Chasing,12,"LL, LR",CW,
9/3/2015 12:57:00,8,Chasing,6,"UL, ML, UR",CW,
9/3/2015 12:59:00,3,"Fighting, Chasing",10,"UL, ML, UR",CW,
9/3/2015 15:01:00,3,Fighting,10,UR,BN,
9/3/2015 15:09:00,8,"Fighting, Chasing",9,"NB1, NB5",BN,
9/3/2015 15:42:00,12,Subordinate,8,LL,BN,
9/3/2015 15:45:00,8,Subordinate,12,LR,BN,
9/3/2015 15:48:00,8,Fighting,12,LR,BN,
9/3/2015 15:49:00,8,Chasing,12,NB1,BN,
9/3/2015 15:53:00,12,Fighting,6,ML,BN,
9/3/2015 15:54:00,12,Subordinate,4,UR,BN,
9/3/2015 15:56:00,12,Fighting,9,UL,BN,
9/3/2015 15:57:00,6,Chasing,10,UL,BN,
9/4/2015 15:34:00,6,Fighting,9,ML,WL,
9/4/2015 15:35:00,5,"Fighting, Chasing",4,NB4,WL,
9/4/2015 15:36:00,6,"Fighting, Chasing",9,LR,WL,
9/4/2015 15:37:00,3,"Fighting, Chasing, Subordinate",10,UR,WL,
9/4/2015 15:38:00,7,Chasing,3,MR,WL,
9/4/2015 15:39:00,12,Chasing,11,UL,WL,
9/4/2015 15:40:00,12,"Fighting, Chasing",11,UL,WL,
9/4/2015 15:40:00,8,"Fighting, Chasing",12,LR,WL,
9/4/2015 15:42:00,12,Chasing,11,ML,WL,
9/4/2015 15:42:00,2,"Fighting, Chasing",10,UR,WL,
9/4/2015 15:42:00,2,"Fighting, Chasing",7,ML,WL,
9/4/2015 15:43:00,4,"Fighting, Chasing",1,MR,WL,
9/4/2015 15:43:00,10,"Fighting, Chasing",9,ML,XX,
9/4/2015 15:43:00,2,"Fighting, Chasing",10,UR,WL,
9/4/2015 15:44:00,3,"Fighting, Chasing",9,ML,WL,
9/4/2015 15:44:00,6,"Fighting, Chasing",9,MR,WL,
9/4/2015 15:45:00,6,"Fighting, Chasing",7,MR,WL,
9/4/2015 15:46:00,5,"Fighting, Chasing",10,LL,WL,
9/4/2015 15:46:00,5,"Fighting, Chasing, Subordinate",4,ML,WL,
9/4/2015 15:47:00,5,Fighting,4,MR,WL,
9/4/2015 15:47:00,7,"Fighting, Chasing",5,LL,WL,
9/4/2015 15:47:00,2,"Fighting, Chasing",5,LR,WL,
9/4/2015 15:48:00,8,"Fighting, Chasing",12,LL,WL,
9/4/2015 15:50:00,11,"Fighting, Chasing",5,MR,WL,
9/4/2015 15:51:00,8,Chasing,11,MR,WL,
9/4/2015 15:52:00,8,"Fighting, Chasing",12,LR,WL,
9/4/2015 15:53:00,7,Chasing,3,ML,WL,
9/4/2015 15:53:00,7,Chasing,5,UL,WL,
9/4/2015 15:54:00,8,Chasing,11,LL,WL,
9/4/2015 15:55:00,8,Chasing,11,LL,WL,
9/4/2015 15:56:00,8,Chasing,11,LL,WL,
9/4/2015 15:56:00,7,"Fighting, Chasing, Subordinate",4,UL,WL,
9/4/2015 15:57:00,12,Induce-flee,11,UL,WL,
9/4/2015 15:57:00,8,"Fighting, Chasing",12,LR,WL,
9/4/2015 16:00:00,8,"Fighting, Chasing, Subordinate",11,NB1,WL,
9/4/2015 16:01:00,8,"Fighting, Chasing, Subordinate",11,NB2,WL,
9/4/2015 16:03:00,12,"Fighting, Chasing",11,UL,WL,
9/4/2015 16:03:00,8,"Fighting, Chasing",12,LR,WL,
9/4/2015 16:06:00,12,Fighting,4,NB4,WL,
9/4/2015 16:07:00,8,Induce-flee,11,LR,WL,
9/4/2015 16:09:00,8,"Fighting, Chasing",11,LL,WL,
9/4/2015 16:11:00,8,Chasing,11,LR,WL,
9/4/2015 16:11:00,12,Chasing,11,ML,WL,
9/4/2015 16:12:00,8,Chasing,12,LR,WL,
9/4/2015 16:13:00,12,"Fighting, Chasing",11,ML,WL,
9/4/2015 16:14:00,8,Chasing,11,LR,WL,
9/4/2015 16:18:00,8,Chasing,11,LL,WL,
9/4/2015 16:21:00,12,Induce-flee,11,LL,WL,
9/4/2015 16:21:00,12,Chasing,5,UL,WL,
9/4/2015 16:24:00,8,"Fighting, Chasing",9,UR,WL,
9/4/2015 16:25:00,8,Chasing,12,LL,WL,
9/4/2015 16:25:00,8,Induce-flee,11,LR,WL,
9/4/2015 16:27:00,8,Chasing,12,LL,WL,
9/4/2015 16:28:00,8,Chasing,11,LL,WL,
9/4/2015 16:28:00,8,"Fighting, Chasing, Subordinate",12,LL,WL,
9/4/2015 19:36:00,8,Fighting,2,NB1,BN,
9/4/2015 19:51:00,10,Fighting,7,ML,BN,
9/4/2015 19:51:00,10,Fighting,1,ML,BN,
9/4/2015 20:00:00,2,Fighting,10,ML,BN,
9/4/2015 20:07:00,2,Fighting,10,ML,BN,
9/4/2015 20:14:00,2,Fighting,7,ML,BN,
9/4/2015 20:15:00,7,Fighting,6,ML,BN,
9/4/2015 20:15:00,10,"Subordinate, Induce-flee",7,MR,BN,
9/4/2015 20:17:00,2,"Fighting, Chasing",10,"UL, ML",BN,
9/4/2015 20:27:00,8,Induce-flee,12,LL,BN,
9/5/2015 14:03:00,12,Fighting,6,UL,BN,
9/5/2015 14:04:00,12,Fighting,6,UL,BN,
9/5/2015 14:06:00,7,Chasing,1,ML,BN,
9/5/2015 14:10:00,12,Fighting,6,UR,BN,
9/5/2015 14:11:00,10,Chasing,1,MR,BN,
9/5/2015 14:12:00,10,Fighting,1,LR,BN,
9/5/2015 14:13:00,10,Chasing,6,UL,BN,
9/5/2015 14:16:00,"1, 10",Fighting,"1, 10",NB1,BN,
9/5/2015 14:28:00,7,Fighting,"3, 4",MR,BN,
9/5/2015 14:29:00,2,Fighting,3,ML,BN,
9/5/2015 14:29:00,11,Fighting,3,UL,BN,
9/5/2015 14:32:00,1,Chasing,6,LL,BN,
9/5/2015 14:33:00,10,Fighting,6,UL,BN,
9/5/2015 14:33:00,12,Fighting,8,NB5,BN,
9/5/2015 14:34:00,7,Fighting,1,LL,BN,
9/5/2015 14:34:00,10,Chasing,5,LL,BN,
9/5/2015 14:35:00,7,Subordinate,6,NB3,BN,
9/5/2015 14:35:00,7,Fighting,6,ML,BN,
9/5/2015 14:36:00,1,Subordinate,6,UR,BN,
9/5/2015 14:37:00,2,Chasing,1,UL,BN,
9/5/2015 14:38:00,10,Chasing,5,UL,BN,
9/5/2015 14:39:00,5,Fighting,6,UR,BN,
9/5/2015 14:39:00,3,Chasing,2,UR,BN,
9/5/2015 14:40:00,12,Fighting,8,NB5,BN,
9/5/2015 14:41:00,10,Fighting,9,MR,BN,
9/5/2015 14:41:00,7,Fighting,3,MR,BN,
9/5/2015 14:43:00,7,Fighting,5,NB3,BN,
9/5/2015 14:43:00,12,Induce-flee,5,LL,BN,
9/5/2015 14:44:00,5,Chasing,6,LR,BN,
9/5/2015 14:45:00,1,Fighting,2,NB3,BN,
9/5/2015 14:46:00,4,"Fighting, Chasing",1,"MR, LR",BN,
9/5/2015 14:47:00,12,"Fighting, Chasing",6,UL,BN,
9/5/2015 14:47:00,10,Fighting,5,ML,BN,
9/5/2015 14:47:00,12,Fighting,6,UR,BN,
9/5/2015 14:48:00,12,Chasing,"6, 8","UL, ML",BN,
9/5/2015 14:48:00,12,Fighting,8,ML,BN,
9/5/2015 14:50:00,7,Chasing,5,MR,BN,
9/5/2015 14:50:00,12,Fighting,10,MR,BN,
9/5/2015 14:51:00,12,Chasing,6,ML,BN,
9/5/2015 14:52:00,12,Fighting,8,NB3,BN,
9/5/2015 14:54:00,7,Subordinate,5,ML,BN,
9/5/2015 14:54:00,12,Subordinate,8,NB5,BN,
9/5/2015 14:57:00,5,"Fighting, Chasing",6,"UL, UR",BN,
9/5/2015 14:58:00,12,Induce-flee,11,LL,BN,
9/5/2015 14:59:00,12,Chasing,6,UR,BN,
9/5/2015 14:59:00,5,Chasing,6,ML,BN,
9/5/2015 16:45:00,5,"Fighting, Chasing",6,MR,WL,
9/5/2015 16:45:00,7,Chasing,5,MR,WL,
9/5/2015 16:46:00,5,"Fighting, Chasing",6,UL,WL,
9/5/2015 16:46:00,5,"Fighting, Chasing, Subordinate",9,UL,WL,
9/5/2015 16:49:00,4,Chasing,1,LL,WL,
9/5/2015 16:50:00,7,"Fighting, Chasing",1,UR,WL,
9/5/2015 16:50:00,7,Chasing,4,UR,WL,
9/5/2015 16:52:00,2,"Fighting, Chasing",9,ML,WL,
9/5/2015 16:53:00,3,"Fighting, Chasing",10,UL,WL,
9/5/2015 16:54:00,10,"Fighting, Chasing",5,ML,WL,
9/5/2015 16:54:00,3,"Fighting, Chasing",2,UR,WL,
9/5/2015 16:56:00,1,"Fighting, Chasing",6,MR,WL,
9/5/2015 16:57:00,7,"Fighting, Chasing",3,ML,WL,
9/5/2015 16:58:00,7,Chasing,5,UR,WL,
9/5/2015 17:00:00,7,"Mounting, Subordinate",4,MR,WL,
9/5/2015 17:00:00,10,"Fighting, Chasing",7,MR,WL,
9/5/2015 17:01:00,4,"Fighting, Chasing",9,UL,WL,
9/5/2015 17:03:00,7,Chasing,4,UL,WL,
9/5/2015 17:03:00,10,"Fighting, Chasing",9,ML,WL,
9/5/2015 17:06:00,10,Chasing,9,UL,WL,
9/5/2015 17:07:00,4,Subordinate,1,NB3,WL,
9/5/2015 17:07:00,10,"Fighting, Chasing",9,MR,WL,
9/5/2015 17:08:00,7,"Fighting, Chasing",4,LR,WL,
9/5/2015 17:13:00,4,Chasing,1,ML,WL,
9/5/2015 17:17:00,7,"Fighting, Chasing, Subordinate",1,MR,WL,
9/5/2015 17:22:00,10,Subordinate,1,LR,WL,
9/5/2015 17:24:00,10,Subordinate,1,LR,WL,
9/5/2015 17:24:00,10,"Fighting, Chasing, Subordinate",1,LR,WL,
9/5/2015 17:30:00,10,"Chasing, Subordinate",1,LL,WL,
9/5/2015 17:32:00,10,Chasing,7,UR,WL,
9/5/2015 17:35:00,12,Chasing,9,LL,WL,
9/5/2015 17:38:00,10,Induce-flee,5,LL,WL,
9/5/2015 17:38:00,10,"Fighting, Chasing",7,UR,WL,
9/5/2015 17:39:00,10,Chasing,5,UR,WL,
9/6/2015 12:04:00,1,Chasing,6,MR,KB,
9/6/2015 12:05:00,12,Fighting,6,UR,KB,
9/6/2015 12:07:00,12,Fighting,6,UR,KB,
9/6/2015 12:09:00,12,"Fighting, Chasing",6,MR,KB,
9/6/2015 12:11:00,12,Fighting,6,LL,KB,
9/6/2015 12:12:00,1,"Fighting, Chasing",3,MR,KB,
9/6/2015 12:13:00,12,Fighting,6,UR,KB,
9/6/2015 12:18:00,1,Chasing,5,MR,KB,
9/6/2015 12:23:00,1,"Fighting, Chasing",10,MR,KB,
9/6/2015 12:26:00,12,"Fighting, Chasing",6,NB3,KB,
9/6/2015 12:34:00,12,Fighting,9,ML,KB,
9/6/2015 12:38:00,1,Fighting,10,MR,KB,
9/6/2015 12:43:00,1,"Fighting, Chasing",9,MR,KB,
9/6/2015 13:00:00,12,Chasing,9,MR,KB,
9/6/2015 13:04:00,1,Fighting,10,NB3,KB,
9/7/2015 12:07:00,4,Chasing,2,"UR, MR",CW,
9/7/2015 12:12:00,12,Fighting,6,NB5,CW,
9/7/2015 12:13:00,4,Chasing,1,"ML, MR",CW,
9/7/2015 12:15:00,1,Chasing,4,"ML, LL, MR, LR",CW,
9/7/2015 12:16:00,12,Chasing,9,"UR, MR, LR, NB3, NB4, NB5",CW,
9/7/2015 12:17:00,1,"Fighting, Chasing",5,"ML, LL, MR, LR",CW,
9/7/2015 12:17:00,1,"Fighting, Chasing",4,"ML, MR, LR",CW,
9/7/2015 12:18:00,12,Fighting,5,LL,CW,
9/7/2015 12:19:00,1,"Fighting, Chasing",4,"UL, UR",CW,
9/7/2015 12:21:00,10,Chasing,7,"UL, ML",CW,
9/7/2015 12:21:00,12,"Fighting, Chasing",3,"ML, LL",CW,
9/7/2015 12:23:00,10,Fighting,9,ML,CW,
9/7/2015 12:24:00,12,"Fighting, Chasing",1,"ML, MR",CW,
9/7/2015 12:24:00,2,"Fighting, Chasing",7,"ML, LL",CW,
9/7/2015 12:24:00,2,"Fighting, Chasing",9,"ML, MR, LR",CW,
9/7/2015 12:25:00,1,"Fighting, Chasing",2,"ML, LL",CW,
9/7/2015 12:27:00,10,Chasing,7,"UR, MR",CW,
9/7/2015 12:30:00,1,"Fighting, Chasing",2,"UL, ML",CW,
9/7/2015 12:30:00,1,Chasing,10,"ML, LL, LR",CW,
9/7/2015 12:31:00,12,Chasing,3,"UR, MR",CW,
9/7/2015 12:34:00,3,Chasing,2,"UL, ML, LL",CW,
9/7/2015 12:34:00,3,Fighting,5,LR,CW,
9/7/2015 12:36:00,12,Fighting,9,NB5,CW,
9/7/2015 12:37:00,9,Chasing,3,"UL, UR, MR, LR",CW,
9/7/2015 12:38:00,7,Chasing,4,"ML, MR",CW,
9/7/2015 12:39:00,7,Chasing,6,"UL, ML, UR",CW,
9/7/2015 12:39:00,2,"Fighting, Chasing",9,"UL, UR",CW,
9/7/2015 12:41:00,12,Fighting,8,NB5,CW,
9/7/2015 12:42:00,12,"Fighting, Chasing",6,"UL, ML, UR",CW,
9/7/2015 12:43:00,12,"Fighting, Chasing",6,"UL, ML, MR",CW,
9/7/2015 12:44:00,12,Fighting,3,MR,CW,
9/7/2015 12:44:00,5,"Fighting, Chasing",4,"NB1, NB2, NB5",CW,
9/7/2015 12:46:00,12,"Fighting, Chasing",1,"UL, ML, UR, MR, LR",CW,
9/7/2015 12:47:00,5,"Fighting, Chasing",4,"MR, LR",CW,
9/7/2015 12:53:00,3,"Fighting, Chasing",5,"UL, ML",CW,
9/7/2015 12:53:00,4,Fighting,5,MR,CW,
9/7/2015 12:54:00,1,Induce-flee,5,LL,CW,
9/7/2015 12:54:00,7,Chasing,4,"LL, MR, LR",CW,
9/7/2015 12:55:00,10,"Fighting, Chasing",9,"UL, UR, MR",CW,
9/7/2015 16:33:00,10,"Fighting, Chasing",4,UL,WL,
9/7/2015 16:36:00,10,"Fighting, Chasing",9,UL,WL,
9/7/2015 16:37:00,10,"Fighting, Chasing",9,ML,WL,
9/7/2015 16:38:00,10,"Fighting, Chasing",9,UR,WL,
9/7/2015 16:43:00,12,Mounting,2,NB3,WL,
9/7/2015 16:43:00,10,"Fighting, Chasing",9,UL,WL,
9/7/2015 16:50:00,2,"Fighting, Chasing",10,UR,WL,
9/7/2015 16:50:00,2,Fighting,12,UR,WL,
9/7/2015 16:51:00,12,"Fighting, Chasing",6,LL,WL,
9/7/2015 16:53:00,12,Fighting,6,NB5,WL,
9/7/2015 16:55:00,3,"Fighting, Chasing",5,NB2,WL,
9/7/2015 16:57:00,2,"Fighting, Chasing",7,MR,WL,
9/7/2015 16:59:00,2,Fighting,5,ML,WL,
9/7/2015 16:59:00,10,Chasing,6,UL,WL,
9/7/2015 17:00:00,3,"Fighting, Subordinate",10,UR,WL,
9/7/2015 17:01:00,12,Fighting,6,LR,WL,
9/7/2015 17:02:00,10,Chasing,5,MR,WL,
9/7/2015 17:05:00,12,"Chasing, Subordinate",1,MR,WL,
9/7/2015 17:06:00,4,Mounting,5,MR,WL,
9/7/2015 17:06:00,10,"Fighting, Chasing",4,ML,WL,
9/7/2015 17:08:00,4,"Fighting, Mounting, Subordinate",5,MR,WL,
9/7/2015 17:08:00,"4, 5","Fighting, Chasing","4, 5",MR,WL,
9/7/2015 17:10:00,10,Chasing,9,MR,WL,
9/7/2015 17:13:00,1,"Fighting, Chasing, Subordinate",4,MR,WL,
9/7/2015 17:13:00,1,Chasing,7,LR,WL,
9/7/2015 17:14:00,10,"Fighting, Chasing",9,ML,WL,
9/7/2015 17:15:00,12,"Chasing, Subordinate",1,LR,WL,
9/7/2015 17:20:00,7,"Fighting, Chasing",5,NB4,WL,
9/7/2015 17:21:00,7,"Fighting, Chasing, Subordinate",4,MR,WL,
9/7/2015 17:22:00,10,Chasing,1,ML,WL,
9/7/2015 17:24:00,7,"Fighting, Chasing",5,LL,WL,
9/7/2015 17:25:00,7,Chasing,4,UR,WL,
9/7/2015 17:28:00,12,Chasing,1,MR,WL,
9/7/2015 17:58:00,12,"Fighting, Subordinate",8,NB5,WL,
9/7/2015 18:04:00,4,Fighting,7,UL,WL,
9/8/2015 12:02:00,10,Chasing,7,"UL, UR, MR",TN,
9/8/2015 12:03:00,12,Subordinate,2,UL,TN,
9/8/2015 12:05:00,12,Chasing,10,"ML, LL, LR",TN,
9/8/2015 12:05:00,12,"Fighting, Chasing",2,"ML, LL",TN,
9/8/2015 12:07:00,12,Chasing,10,"UL, UR",TN,
9/8/2015 12:08:00,12,Chasing,2,"LL, LR",TN,
9/8/2015 12:10:00,12,Subordinate,3,ML,TN,
9/8/2015 12:11:00,12,Fighting,8,ML,TN,
9/8/2015 12:13:00,12,Chasing,5,"ML, LL",TN,
9/8/2015 12:15:00,12,Chasing,9,"ML, MR",TN,
9/8/2015 12:18:00,1,Fighting,2,NB3,TN,
9/8/2015 12:19:00,12,Chasing,1,"NB3, NB4, NB5",TN,
9/8/2015 12:19:00,9,Chasing,3,"UL, ML, LL, UR, MR, LR",TN,
9/8/2015 12:20:00,12,"Fighting, Chasing",9,"LL, LR",TN,
9/8/2015 12:30:00,10,"Fighting, Chasing",1,"UL, UR, MR",TN,
9/8/2015 12:31:00,12,Chasing,"7, 11","UL, ML, UR",TN,
9/8/2015 12:32:00,12,Chasing,11,"ML, LL",TN,
9/8/2015 12:32:00,10,Chasing,1,"ML, MR",TN,
9/8/2015 12:33:00,10,Chasing,4,UR,TN,
9/8/2015 12:35:00,12,Fighting,9,NB1,TN,
9/8/2015 12:37:00,10,Chasing,9,"UL, ML, UR",TN,
9/8/2015 12:38:00,3,Chasing,10,"UL, UR",TN,
9/8/2015 12:39:00,1,Chasing,10,"ML, MR",TN,
9/8/2015 12:40:00,12,Chasing,9,"UL, UR, MR, LR, NB3, NB4, NB5",TN,
9/8/2015 12:40:00,12,Chasing,3,"ML, MR",TN,
9/8/2015 12:41:00,12,Chasing,3,"MR, LR",TN,
9/8/2015 12:42:00,12,Fighting,9,"UL, ML, UR",TN,
9/8/2015 12:42:00,12,Chasing,5,"LL, MR, LR",TN,
9/8/2015 12:42:00,12,Fighting,5,ML,TN,
9/8/2015 12:44:00,12,Chasing,3,"UL, ML",TN,
9/8/2015 12:45:00,12,"Fighting, Chasing",1,"ML, LL, MR, LR, NB1, NB2",TN,
9/8/2015 12:48:00,10,Chasing,5,"UL, ML, UR",TN,
9/8/2015 12:49:00,10,Chasing,3,"UL, UR",TN,
9/8/2015 12:50:00,3,"Fighting, Chasing",10,"UL, ML, UR, MR",TN,
9/8/2015 12:56:00,7,Chasing,3,"ML, MR",TN,
9/8/2015 12:57:00,12,Chasing,10,"UR, MR",TN,
9/8/2015 12:58:00,3,Fighting,10,"UL, UR",TN,
